OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
And me sette in the flor adoun.,And me sette in the flore adoun.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2033,,9,9,And me sette in the flor adoun,And me sette in the flore adoun,S u Su S u S uS,S u Su S u Sx uS,and@conj me@pron2%obj setten@v%pt_3 in@prep the@def_art flor@n adoun@adv,and@conj me@pron2%obj setten@v%pt_3 in@prep the@def_art flor@n adoun@adv,
But which a congregacioun,But which° a congregacioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2034,,0,0,But which a congregacioun,But which a congregacioun,   ,   ,but@conj which@gram_adj a@indef_art congregacioun@n,but@conj which@gram_adj a@indef_art congregacioun@n,
"Of folk, as I saugh rome aboute","Of folk, as I saugh rome aboute",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2035,,0,0,Of folk as I saugh rome aboute,Of folk as I saugh rome aboute,      ,      ,of@prep folk@n as@conj ich@pron%nom sen@v1%pt_1 romen@v%inf abouten@adv,of@prep folk@n as@conj ich@pron%nom sen@v1%pt_1 romen@v%inf abouten@adv,
Some wythin and some wythoute,Som within and som withoute,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2036,,0,0,Some wythin and some wythoute,Som within and som withoute,    ,    ,som@pron with-inne@adv and@conj som@pron withouten@adv,som@pron with-inne@adv and@conj som@pron withouten@adv,
"Nas never seen, ne shal ben eft;","Nas never seen, ne shal ben eft;°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2037,,0,0,Nas never seen ne shal ben eft,Nas never seen ne shal ben eft,      ,      ,ben@v%pt_3_neg never@adv sen@v1%ppl ne@conj1 shulen@v1%pr_3 ben@v%inf eft@adv,ben@v%pt_3_neg never@adv sen@v1%ppl ne@conj1 shulen@v1%pr_3 ben@v%inf eft@adv,
"That, certys, in the world nys left","That, certes, in the world nis left",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2038,,0,0,That certys in the world nys left,That certes in the world nis left,      ,      ,that@conj certes@adv in@prep the@def_art world@n ben@v%pr_3_neg leven@v1%ppl,that@conj certes@adv in@prep the@def_art world@n ben@v%pr_3_neg leven@v1%ppl,
So many formed be Nature,So many formed by Nature,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2039,,0,0,So many formed be Nature,So many formed by Nature,    ,    ,so@adv mani@n formen@v%ppl_abs bi@prep nature@n#propn,so@adv mani@n formen@v%ppl_abs bi@prep nature@n#propn,
Ne ded so many a creature;,Ne deed° so many a creature;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2040,,9,9,Ne ded so many a creature,Ne deed so many a creature,S u S uS u SuSx,S u S uS u SuSx,ne@conj1 ded@adj so@adv mani@gram_adj a@indef_art creature@n,ne@conj1 ded@adj so@adv mani@gram_adj a@indef_art creature@n,
That wel unnethe in that place,"That wel unnethe,° in that place",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2041,,0,0,That wel unnethe in that place,That wel unnethe in that place,     ,     ,that@conj wel@adv unethe@adv in@prep that@art&gram_adj place@n,that@conj wel@adv unethe@adv in@prep that@art&gram_adj place@n,
Hadde y a fote-brede of space.,Hadde I a foote-brede° of space;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2042,DIFF,9,9,Hadde y a fotebrede of space,Hadde I a footebrede of space,Su S u SuSx u Sx,Su S u SuSx u Sx,haven@v%pt_3 ich@pron%nom a@indef_art fot-brede@n of@prep space@n,haven@v%pt_3 ich@pron%nom a@indef_art fot-brede@n of@prep space@n,green
And every wight that I saugh there,And every wight° that I saugh there,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2043,,9,9,And every wight that I saugh there,And every wight that I saugh there,S uSu S u S u Sx,S uSu S u S u Sx,and@conj everi@pron_gram_adj wight@n that@pron ich@pron%nom sen@v1%pt_1 ther@adv,and@conj everi@pron_gram_adj wight@n that@pron ich@pron%nom sen@v1%pt_1 ther@adv,
Rouned everych in others ere,Rouned° ech in others ere,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2044,DIFF,9,0,Rouned everych in others ere,Rouned ech in others ere,Su SuS u Su Sx,    ,rounen@v%pt_3 everi@pron in@prep other@pron ere@n1,rounen@v%pt_3  in@prep other@pron ere@n1,
A newe tydynge prively,A newe tiding prevely,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2045,,0,0,A newe tydynge prively,A newe tiding prevely,   ,   ,a@indef_art neue@adj tidinge@n privelie@adv,a@indef_art neue@adj tidinge@n privelie@adv,
Or elles tolde al openly,Or elles tolde al openly,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2046,,0,0,Or elles tolde al openly,Or elles tolde al openly,    ,    ,or@conj elles@adv tellen@v%pt_3 al@adv openli@adv,or@conj elles@adv tellen@v%pt_3 al@adv openli@adv,
"Ryght thus, and seyde: """"Nost not thou","Right thus, and seide: “Nost° not thou",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2047,,0,0,Ryght thus and seyde Nost not thou,Right thus and seide Nost not thou,      ,      ,righte@adv thus@adv and@conj seien@v1%pt_3 witen@v1%pr_2_neg not@adv thou@pron%nom,righte@adv thus@adv and@conj seien@v1%pt_3 witen@v1%pr_2_neg not@adv thou@pron%nom,
"That ys betyd, lo, late or now?","That is betid,° lo late° or now?”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2048,,0,0,That ys betyd lo late or now,That is betid lo late or now,      ,      ,that@pron ben@v%pr_3 bitiden@v%ppl lo@interj late@adv er@prep nou@n,that@pron ben@v%pr_3 bitiden@v%ppl lo@interj late@adv er@prep nou@n,
"No,"""" quod he, """"telle me what.","“No,” quod the other, “tel me what”;—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2049,DIFF,0,0,No quod he telle me what,No quod the other tel me what,     ,      ,no@interj quethen@v%pt_3 he@pron1%nom tellen@v%imp me@pron2%obj what@pron,no@interj quethen@v%pt_3   tellen@v%imp me@pron2%obj what@pron,
And than he tolde hym this and that,And than he tolde him this and that,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2050,,0,0,And than he tolde hym this and that,And than he tolde him this and that,       ,       ,and@conj thanne@adv he@pron1%nom tellen@v%pt_3 him@pron%obj this@pron and@conj that@pron,and@conj thanne@adv he@pron1%nom tellen@v%pt_3 him@pron%obj this@pron and@conj that@pron,
And swor therto that hit was soth --,And swoor therto that it was sooth—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2051,,0,0,And swor therto that hit was soth,And swoor therto that it was sooth,      ,      ,and@conj sweren@v%pt_3 ther-to@adv that@conj hit@pron ben@v%pt_3 soth@adj --@dash,and@conj sweren@v%pt_3 ther-to@adv that@conj hit@pron ben@v%pt_3 soth@adj --@dash,
"Thus hath he sayd,"""" and """"Thus he doth","“Thus hath he seid,”—and “Thus he dooth”—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2052,DIFF,0,0,Thus hath he sayd and Thus he doth,Thus hath he seidand Thus he dooth,       ,      ,thus@adv haven@v%pr_3 he@pron1%nom seien@v1%pt_3 and@conj thus@adv he@pron1%nom don@v1%pr_3,thus@adv haven@v%pr_3 he@pron1%nom  thus@adv he@pron1%nom don@v1%pr_3,
"Thus shal hit be,"""" """"Thus herde y seye","“Thus shal it be,”—“Thus herde I seye”—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2053,DIFF,0,0,Thus shal hit be Thus herde y seye,Thus shal it beThus herde I seye,       ,      ,thus@adv shulen@v1%pr_3 hit@pron ben@v%inf thus@adv heren@v%pt_1 ich@pron%nom seien@v1%inf,thus@adv shulen@v1%pr_3 hit@pron  heren@v%pt_1 ich@pron%nom seien@v1%inf,
"That shal be founde,"""" """"That dar I leye"""" --","“That shal be found, that dar I leye”°:—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2054,,0,0,That shal be founde That dar I leye,That shal be found that dar I leye,       ,       ,that@pron shulen@v1%pr_3 ben@v%inf finden@v%ppl that@pron durren@v%pr_1 ich@pron%nom leien@v1%inf --@dash,that@pron shulen@v1%pr_3 ben@v%inf finden@v%ppl that@pron durren@v%pr_1 ich@pron%nom leien@v1%inf --@dash,
That al the folk that ys alyve,That al the folk that is alive,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2055,,0,0,That al the folk that ys alyve,That al the folk that is alive,      ,      ,that@conj al@gram_adj the@def_art folk@n that@pron ben@v%pr_3 alive@adj,that@conj al@gram_adj the@def_art folk@n that@pron ben@v%pr_3 alive@adj,
Ne han the kunnynge to discryve,Ne han the cunning to discrive°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2056,,9,0,Ne han the kunnynge to discryve,Ne han the cunning to discrive,S u S uSu S uSx,     ,ne@conj1 haven@v%pr_pl the@def_art conninge@ger to@part descriven@v%inf,ne@conj1 haven@v%pr_pl the@def_art conninge@ger to@part descriven@v%inf,
The thinges that I herde there,The thinges that I herde there,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2057,,0,0,The thinges that I herde there,The thinges that I herde there,     ,     ,the@def_art thing@n%pl that@pron ich@pron%nom heren@v%pt_1 ther@adv,the@def_art thing@n%pl that@pron ich@pron%nom heren@v%pt_1 ther@adv,
"What aloude, and what in ere.","What aloude, and what in ere.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2058,,0,0,What aloude and what in ere,What aloude and what in ere,     ,     ,what@adv aloude@adv and@conj what@adv in@prep ere@n1,what@adv aloude@adv and@conj what@adv in@prep ere@n1,
But al the wondermost was this:,¶But al the wondermost° was this:—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2059,,0,0,But al the wondermost was this,But al the wondermost was this,     ,     ,but@conj al@gram_adj the@def_art wondermost@n ben@v%pt_3 this@pron,but@conj al@gram_adj the@def_art wondermost@n ben@v%pt_3 this@pron,
"Whan oon had herd a thing, ywis","Whan oon had herd a thing, ywis",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2060,,0,0,Whan oon had herd a thing ywis,Whan oon had herd a thing ywis,      ,      ,whan@adv&conj on@pron haven@v%pt_3 heren@v%ppl a@indef_art thing@n iwis@adv,whan@adv&conj on@pron haven@v%pt_3 heren@v%ppl a@indef_art thing@n iwis@adv,
He com forth ryght to another wight,He com forth to another wight,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2061,DIFF,9,0,He com forth ryght to another wight,He com forth to another wight,S u S u S uSu S,     ,he@pron1%nom comen@v%pt_3 forth@adv righte@adv to@prep another@gram_adj wight@n,he@pron1%nom comen@v%pt_3 forth@adv to@prep another@gram_adj wight@n,green
And gan him tellen anon-ryght,"And gan him tellen, anoonright",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2062,,0,0,And gan him tellen anonryght,And gan him tellen anoonright,    ,    ,and@conj ginnen@v%pt_3 him@pron%obj tellen@v%inf anon-rightes@adv,and@conj ginnen@v%pt_3 him@pron%obj tellen@v%inf anon-rightes@adv,
The same that to him was told,The same that to him was ytolde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2063,,0,0,The same that to him was told,The same that to him was ytolde,      ,      ,the@def_art same@pron that@pron to@prep him@pron%obj ben@v%pt_3 tellen@v%ppl,the@def_art same@pron that@pron to@prep him@pron%obj ben@v%pt_3 tellen@v%ppl,
Or hyt a forlong way was old,Or it a furlong°-way was olde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2064,DIFF,0,0,Or hyt a forlong way was old,Or it a furlongway was olde,      ,     ,er@conj1 hit@pron a@indef_art furlong@n#adj wei@n ben@v%pt_3 olde@adj,er@conj1 hit@pron a@indef_art  ben@v%pt_3 olde@adj,
But gan somwhat for to eche,But gan somwhat for to eche°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2065,,0,0,But gan somwhat for to eche,But gan somwhat for to eche,     ,     ,but@conj ginnen@v%pt_3 som-what@adv for@prep#adv to@part eken@v%inf,but@conj ginnen@v%pt_3 som-what@adv for@prep#adv to@part eken@v%inf,
To this tydynge in this speche,To this tiding in this speche,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2066,,0,0,To this tydynge in this speche,To this tiding in this speche,     ,     ,to@prep this@gram_adj tidinge@n in@prep this@gram_adj speche@n,to@prep this@gram_adj tidinge@n in@prep this@gram_adj speche@n,
More than hit ever was.,More than ever it spoken was.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2067,DIFF,0,9,More than hit ever was,More than ever it spoken was,    ,Su S uS u Su S,more@adj%comp than@conj hit@pron ever@adv ben@v%pt_3,more@adj%comp than@conj ever@adv hit@pron speken@v%ppl ben@v%pt_3,green
And nat so sone departed nas,And nat so sone departed nas,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2068,,0,0,And nat so sone departed nas,And nat so sone departed nas,     ,     ,and@conj not@adv so@adv sone@adv departen@v%ppl ben@v%pt_3_neg,and@conj not@adv so@adv sone@adv departen@v%ppl ben@v%pt_3_neg,
"Tho fro him, that he ne mette","That he fro him, that he ne mette",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2069,DIFF,0,0,Tho fro him that he ne mette,That he fro him that he ne mette,      ,       ,tho@adv from@prep him@pron%obj that@conj he@pron1%nom ne@adv meten@v4%pt_3,that@conj he@pron1%nom from@prep him@pron%obj  he@pron1%nom ne@adv meten@v4%pt_3,
With the thridde; and or he lette,"With the thridde; and, er he lette°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2070,,0,0,With the thridde and or he lette,With the thridde and er he lette,      ,      ,with@prep the@def_art thrid@num_n and@conj er@conj1 he@pron1%nom letten@v%pt_3,with@prep the@def_art thrid@num_n and@conj er@conj1 he@pron1%nom letten@v%pt_3,
"Any stounde, he told him als;","Any stounde,° he tolde him als;°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2071,,0,0,Any stounde he told him als,Any stounde he tolde him als,     ,     ,ani@gram_adj stounde@n he@pron1%nom tellen@v%pt_3 him@pron%obj also@adv,ani@gram_adj stounde@n he@pron1%nom tellen@v%pt_3 him@pron%obj also@adv,
Were the tydynge soth or fals,Were the tiding sooth or fals,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2072,,9,0,Were the tydynge soth or fals,Were the tiding sooth or fals,Su S uSu S u S,     ,ben@v%pt_3 the@def_art tidinge@n soth@adj or@conj fals@adj,ben@v%pt_3 the@def_art tidinge@n soth@adj or@conj fals@adj,
Yit wolde he telle hyt natheles,Yit wolde he telle it nathelees,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2073,,0,0,Yit wolde he telle hyt natheles,Yit wolde he telle it nathelees,     ,     ,yet@adv willen@v%pt_3 he@pron1%nom tellen@v%inf hit@pron no-the-lesse@adv,yet@adv willen@v%pt_3 he@pron1%nom tellen@v%inf hit@pron no-the-lesse@adv,
And evermo with more encres,And evermo with more encrees°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2074,,0,0,And evermo with more encres,And evermo with more encrees,    ,    ,and@conj ever-mor@adv with@prep more@adj%comp encres@n,and@conj ever-mor@adv with@prep more@adj%comp encres@n,
Than yt was erst. Thus north and south,Than it was erst. Thus north and southe,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2075,,0,0,Than yt was erst Thus north and south,Than it was erst Thus north and southe,       ,       ,than@conj hit@pron ben@v%pt_3 erest@adv%sup thus@adv north@adv and@conj south@adv,than@conj hit@pron ben@v%pt_3 erest@adv%sup thus@adv north@adv and@conj south@adv,
Wente every tydyng fro mouth to mouth,Went every word fro mouth to mouthe,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2076,DIFF,10,9,Wente every tydyng fro mouth to mouth,Went every word fro mouth to mouthe,ux SuS uS u S u S,S uSu S u S u Sx,wenden@v%pt_3 everi@pron_gram_adj tidinge@n from@prep mouth@n to@prep mouth@n,wenden@v%pt_3 everi@pron_gram_adj  from@prep mouth@n to@prep mouth@n,
And that encresing ever moo,And that encresing evermo,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2077,DIFF,0,0,And that encresing ever moo,And that encresing evermo,    ,   ,and@conj that@pron encresen@v%prp_abs ever@adv mo@adv%comp,and@conj that@pron encresen@v%prp_abs ever-mor@adv,green
As fyr ys wont to quyke and goo,As fir is wont to quikke° and go,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2078,,0,0,As fyr ys wont to quyke and goo,As fir is wont to quikke and go,       ,       ,as@conj fir@n ben@v%pr_3 wonen@v1%ppl to@part quiken@v%inf and@conj gon@v%inf,as@conj fir@n ben@v%pr_3 wonen@v1%ppl to@part quiken@v%inf and@conj gon@v%inf,
From a sparke spronge amys,From a sparke spronge amis,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2079,,0,0,From a sparke spronge amys,From a sparke spronge amis,    ,    ,from@prep a@indef_art sparke@n springen@v%ppl amis@adv,from@prep a@indef_art sparke@n springen@v%ppl amis@adv,
Til al a citee brent up ys.,Til al a citee brent up is.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2080,,0,0,Til al a citee brent up ys,Til al a citee brent up is,      ,      ,til@conj al@gram_adj a@indef_art cite@n brennen@v%ppl up@adv ben@v%pr_3,til@conj al@gram_adj a@indef_art cite@n brennen@v%ppl up@adv ben@v%pr_3,
And whan that was ful yspronge,"And whan that was ful yspronge,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2081,,0,0,And whan that was ful yspronge,And whan that was ful yspronge,     ,     ,and@conj whan@adv&conj that@part ben@v%pt_3 ful@adv springen@v%ppl,and@conj whan@adv&conj that@part ben@v%pt_3 ful@adv springen@v%ppl,
And woxen more on every tonge,And woxen° more on every tonge,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2082,,10,10,And woxen more on every tonge,And woxen more on every tonge,u Su Su S uSu Sx,u Su Su S uSu Sx,and@conj waxen@v1%ppl more@adj%comp on@prep everi@pron_gram_adj tonge@n2,and@conj waxen@v1%ppl more@adj%comp on@prep everi@pron_gram_adj tonge@n2,
"Than ever hit was, [hit] wente anoon","Than ever it was, it wente anoon",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2083,,9,9,Than ever hit was hit wente anoon,Than ever it was it wente anoon,S uS u S u Sx uS,S uS u S u Sx uS,than@conj ever@adv hit@pron ben@v%pt_3 hit@pron wenden@v%pt_3 an-on@adv,than@conj ever@adv hit@pron ben@v%pt_3 hit@pron wenden@v%pt_3 an-on@adv,
