OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
For he was heeled of his maladie.,For he was heeled of his maladie;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3757,,10,10,For he was heeled of his maladie,For he was heeled of his maladie,u S u Su S u SuS,u S u Su S u SuS,for@conj he@pron1%nom ben@v%pt_3 helen@v1%ppl of@prep his@pron1%gen maladie@n,for@conj he@pron1%nom ben@v%pt_3 helen@v1%ppl of@prep his@pron1%gen maladie@n,green
Ful ofte paramours he gan deffie,"Ful ofte paramours he gan deffie,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3758,,10,10,Ful ofte paramours he gan deffie,Ful ofte paramours he gan deffie,u Su SuS u S uS,u Su SuS u S uS,ful@adv ofte@adv paramoure@n%pl he@pron1%nom ginnen@v%pt_3 defien@v1%inf,ful@adv ofte@adv paramoure@n%pl he@pron1%nom ginnen@v%pt_3 defien@v1%inf,green
And weep as dooth a child that is ybete.,And weep as dooth a child that is ybete.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3759,,10,10,And weep as dooth a child that is ybete,And weep as dooth a child that is ybete,u S u S u S u S uSx,u S u S u S u S uSx,and@conj wepen@v%pt_3 as@conj don@v1%pr_3 a@indef_art child@n that@pron ben@v%pr_3 beten@v1%ppl,and@conj wepen@v%pt_3 as@conj don@v1%pr_3 a@indef_art child@n that@pron ben@v%pr_3 beten@v1%ppl,green
A softe paas he wente over the strete,A softe paas he wente over the street,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3760,,10,10,A softe paas he wente over the strete,A softe paas he wente over the street,u Su S u Sx uS u Sx,u Su S u Sx uS u S,a@indef_art softe@adj pase@n1 he@pron1%nom wenden@v%pt_3 over@prep the@def_art strete@n2,a@indef_art softe@adj pase@n1 he@pron1%nom wenden@v%pt_3 over@prep the@def_art strete@n2,green
Until a smyth men cleped daun Gerveys,Until a smith° men cleped daun° Gerveis,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3761,,10,10,Until a smyth men cleped daun Gerveys,Until a smith men cleped daun Gerveis,uS u S u Su S uS,uS u S u Su S uS,until@prep a@indef_art smith@n man@n%pl clepen@v%pt_pl daun@n#adj gerveis@n#propn,until@prep a@indef_art smith@n man@n%pl clepen@v%pt_pl daun@n#adj gerveis@n#propn,green
That in his forge smythed plough harneys;,That in his forge smithed plough-harneis;°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3762,DIFF,10,10,That in his forge smythed plough harneys,That in his forge smithed ploughharneis,u S u Su Su S uS,u S u Su Su SuS,that@pron in@prep his@pron1%gen forge@n smithen@v%pt_3 ,that@pron in@prep his@pron1%gen forge@n smithen@v%pt_3 ,
He sharpeth shaar and kultour bisily.,He sharpeth shaar and cultour° bisily.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3763,,10,10,He sharpeth shaar and kultour bisily,He sharpeth shaar and cultour bisily,u Su S u Su SuS,u Su S u Su SuS,he@pron1%nom sharpen@v%pr_3 share@n1 and@conj culter@n bisili@adv,he@pron1%nom sharpen@v%pr_3 share@n1 and@conj culter@n bisili@adv,green
This Absolon knokketh al esily,"This Absolon knokketh al esily,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3764,,10,10,This Absolon knokketh al esily,This Absolon knokketh al esily,u SuS uS u SuS,u SuS uS u SuS,this@gram_adj absolon@n1#propn knokken@v%pr_3 al@adv esili@adv,this@gram_adj absolon@n1#propn knokken@v%pr_3 al@adv esili@adv,green
"And seyde, """"Undo, Gerveys, and that anon.","And seide, “Undo,° Gerveis, and that anon.”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3765,,10,10,And seyde Undo Gerveys and that anon,And seide Undo Gerveis and that anon,u Sx uS uS u S uS,u Sx uS uS u S uS,and@conj seien@v1%pt_3 undon@v%imp gerveis@n#propn and@conj that@pron an-on@adv,and@conj seien@v1%pt_3 undon@v%imp gerveis@n#propn and@conj that@pron an-on@adv,green
"What, who artow?"""" """"It am I, Absolon.","¶“What, who artow?” “It am I, Absolon.”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3766,,10,10,What who artow It am I Absolon,What who artow It am I Absolon,u S uS u S u SuS,u S uS u S u SuS,what@interj who@pron%nom ben@v%pr_2_pron hit@pron ben@v%pr_1 ich@pron%nom absolon@n1#propn,what@interj who@pron%nom ben@v%pr_2_pron hit@pron ben@v%pr_1 ich@pron%nom absolon@n1#propn,green
"What, Absolon! for Cristes sweete tree","“What, Absolon! for Cristes swete tree,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3767,,10,10,What Absolon for Cristes sweete tree,What Absolon for Cristes swete tree,u SuS u Su Su S,u SuS u Su Su S,what@interj absolon@n1#propn for@prep crist@n#propn%gen swete@adj tre@n,what@interj absolon@n1#propn for@prep crist@n#propn%gen swete@adj tre@n,green
"Why rise ye so rathe? Ey, benedicitee!","Why rise ye so rathe,° ey, benedicite!",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3768,,10,10,Why rise ye so rathe Ey benedicitee,Why rise ye so rathe ey benedicite,u Sx u S ux S uxSuS,u Sx u S ux S uSuSx,whi@adv risen@v%pr_pl ye@pron%pl_nom so@adv rathe@adv ei@interj benedicite@interj,whi@adv risen@v%pr_pl ye@pron%pl_nom so@adv rathe@adv ei@interj benedicite@interj,green
"What eyleth yow? Som gay gerl, God it woot","What eileth yow?° som gay gerl,° God it woot,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3769,,10,10,What eyleth yow Som gay gerl God it woot,What eileth yow som gay gerl God it woot,u Su S u S u S u S,u Su S u S u S u S,what@pron eilen@v%pr_3 you@pron%pl_obj som@gram_adj gai@adj girle@n god@n1#propn hit@pron witen@v1%pr_3,what@pron eilen@v%pr_3 you@pron%pl_obj som@gram_adj gai@adj girle@n god@n1#propn hit@pron witen@v1%pr_3,green
Hath broght yow thus upon the viritoot.,Hath broght yow thus upon the viritoot;°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3770,,10,10,Hath broght yow thus upon the viritoot,Hath broght yow thus upon the viritoot,u S u S uS u SuS,u S u S uS u SuS,haven@v%pr_3 bringen@v%ppl you@pron%pl_obj thus@adv upon@prep the@def_art viritote@n,haven@v%pr_3 bringen@v%ppl you@pron%pl_obj thus@adv upon@prep the@def_art viritote@n,green
"By Seinte Note, ye woot wel what I mene.","By Seinte Noet, ye woot° wel what I mene.”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3771,,10,10,By Seinte Note ye woot wel what I mene,By Seinte Noet ye woot wel what I mene,u Su Sx u S u S u Sx,u Sx uS u S u S u Sx,bi@prep seinte@adj note@n4#propn ye@pron%pl_nom witen@v1%pr_pl wel@adv what@pron ich@pron%nom menen@v1%pr_1,bi@prep seinte@adj note@n4#propn ye@pron%pl_nom witen@v1%pr_pl wel@adv what@pron ich@pron%nom menen@v1%pr_1,green
This Absolon ne roghte nat a bene,¶This Absolon ne roghte° nat a bene,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3772,,10,10,This Absolon ne roghte nat a bene,This Absolon ne roghte nat a bene,u SuS u Su S u Sx,u SuS u Su S u Sx,this@gram_adj absolon@n1#propn ne@adv recchen@v2%pt_3 not@adv a@indef_art bene@n1,this@gram_adj absolon@n1#propn ne@adv recchen@v2%pt_3 not@adv a@indef_art bene@n1,green
Of al his pley; no word agayn he yaf;,"Of al his pley,° no word again he yaf;°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3773,,10,10,Of al his pley no word agayn he yaf,Of al his pley no word again he yaf,u S u S u S uS u S,u S u S u S uS u S,of@prep al@gram_adj his@pron1%gen pleie@n no@gram_adj word@n ayen@adv he@pron1%nom yeven@v%pt_3,of@prep al@gram_adj his@pron1%gen pleie@n no@gram_adj word@n ayen@adv he@pron1%nom yeven@v%pt_3,green
He hadde moore tow on his distaf,He hadde more tow° on his distaf°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3774,,10,10,He hadde moore tow on his distaf,He hadde more tow on his distaf,u Su Su S u S uS,u Su Su S u S uS,he@pron1%nom haven@v%pt_3 more@adj%comp tou@n1 on@prep his@pron1%gen distaf@n,he@pron1%nom haven@v%pt_3 more@adj%comp tou@n1 on@prep his@pron1%gen distaf@n,green
"Than Gerveys knew, and seyde, """"Freend so deere","Than Gerveis knew, and seide, “Freend so dere",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3775,,10,10,Than Gerveys knew and seyde Freend so deere,Than Gerveis knew and seide Freend so dere,u Su S u Su S u Sx,u Su S u Su S u Sx,than@conj gerveis@n#propn knouen@v%pt_3 and@conj seien@v1%pt_3 frend@n so@adv dere@adj1,than@conj gerveis@n#propn knouen@v%pt_3 and@conj seien@v1%pt_3 frend@n so@adv dere@adj1,green
That hoote kultour in the chymenee heere,That hote cultour in the chimenee° here,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3776,,10,10,That hoote kultour in the chymenee heere,That hote cultour in the chimenee here,u Sx uS u S uSu Sx,u Sx uS u S uSu Sx,that@art&gram_adj hot@adj culter@n in@prep the@def_art chimene@n her@adv,that@art&gram_adj hot@adj culter@n in@prep the@def_art chimene@n her@adv,green
As lene it me; I have therwith to doone,"As lene° it me, I have therwith to doone,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3777,,10,10,As lene it me I have therwith to doone,As lene it me I have therwith to doone,u Sx u S u Sx uS u Sx,u Sx u S u Sx uS u Sx,as@conj lenen@v3%imp hit@pron me@pron2%obj ich@pron%nom haven@v%pr_1 ther-with@adv to@part don@v1%inf,as@conj lenen@v3%imp hit@pron me@pron2%obj ich@pron%nom haven@v%pr_1 ther-with@adv to@part don@v1%inf,green
And I wol brynge it thee agayn ful soone.,And I wol bringe it thee again ful soone.”,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3778,,10,10,And I wol brynge it thee agayn ful soone,And I wol bringe it thee again ful soone,u S u Sx u S uS u Sx,u S u Sx u S uS u Sx,and@conj ich@pron%nom willen@v%pr_1 bringen@v%inf hit@pron the@pron2%obj ayen@adv ful@adv sone@adv,and@conj ich@pron%nom willen@v%pr_1 bringen@v%inf hit@pron the@pron2%obj ayen@adv ful@adv sone@adv,green
"Gerveys answerde, """"Certes, were it gold","¶Gerveis answerde, “Certes, were it gold",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3779,,10,10,Gerveys answerde Certes were it gold,Gerveis answerde Certes were it gold,uS uSu Su Sx u S,uS uSu Su Sx u S,gerveis@n#propn answeren@v%pt_3 certes@adv ben@v%pt_3 hit@pron gold@n,gerveis@n#propn answeren@v%pt_3 certes@adv ben@v%pt_3 hit@pron gold@n,green
Or in a poke nobles alle untold,"Or in a poke° nobles° alle untold,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3780,,10,10,Or in a poke nobles alle untold,Or in a poke nobles alle untold,u S u Su Su Sx uS,u S u Su Su Sx uS,or@conj in@prep a@indef_art poke@n noble@n2%pl al@gram_adj untellen@v#adj%ppl,or@conj in@prep a@indef_art poke@n noble@n2%pl al@gram_adj untellen@v#adj%ppl,green
"Thou sholdest have, as I am trewe smyth.","Thou sholdest have, as I am trewe smith;",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3781,,10,10,Thou sholdest have as I am trewe smyth,Thou sholdest have as I am trewe smith,u Su Sx u S u Su S,u Su Sx u S u Su S,thou@pron%nom shulen@v1%pt_2 haven@v%inf as@conj ich@pron%nom ben@v%pr_1 treu@adj smith@n,thou@pron%nom shulen@v1%pt_2 haven@v%inf as@conj ich@pron%nom ben@v%pr_1 treu@adj smith@n,green
"Ey, Cristes foo! What wol ye do therwith?","Ey, Cristes foo!° what wol ye do therwith?”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3782,,10,10,Ey Cristes foo What wol ye do therwith,Ey Cristes foo what wol ye do therwith,u Su S u S u S uS,u Su S u S u S uS,ei@interj crist@n#propn%gen fo@n what@pron willen@v%pr_pl ye@pron%pl_nom don@v1%inf ther-with@adv,ei@interj crist@n#propn%gen fo@n what@pron willen@v%pr_pl ye@pron%pl_nom don@v1%inf ther-with@adv,green
"Therof,"""" quod Absolon, """"be as be may.","¶“Therof,” quod Absolon, “be as be may;",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3783,,10,10,Therof quod Absolon be as be may,Therof quod Absolon be as be may,uS u SuS u S u S,uS u SuS u S u S,ther-of@adv quethen@v%pt_3 absolon@n1#propn ben@v%pr_3 as@conj ben@v%inf mouen@v3%pr_3,ther-of@adv quethen@v%pt_3 absolon@n1#propn ben@v%pr_3 as@conj ben@v%inf mouen@v3%pr_3,green
"I shal wel telle it thee to-morwe day"""" --",I shal wel telle it thee another day”—,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3784,DIFF,10,10,I shal wel telle it thee tomorwe day,I shal wel telle it thee another day,u S u Sx u S uSu S,u S u Sx u S uSu S,ich@pron%nom shulen@v1%pr_1 wel@adv tellen@v%inf hit@pron the@pron2%obj  dai@n,ich@pron%nom shulen@v1%pr_1 wel@adv tellen@v%inf hit@pron the@pron2%obj  dai@n,
And caughte the kultour by the colde stele.,And caught the cultour by the colde stele.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3785,,10,10,And caughte the kultour by the colde stele,And caught the cultour by the colde stele,u Sx u Su S u Su Sx,u S u Su S u Su Sx,and@conj cacchen@v%pt_3 the@def_art culter@n bi@prep the@def_art cold@adj stele@n3,and@conj cacchen@v%pt_3 the@def_art culter@n bi@prep the@def_art cold@adj stele@n3,green
Ful softe out at the dore he gan to stele,"Ful softe° out at the dore he gan to stele,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3786,,10,10,Ful softe out at the dore he gan to stele,Ful softe out at the dore he gan to stele,u Sx u S u Sx u S u Sx,u Sx u S u Sx u S u Sx,ful@adv softe@adv oute@adv at@prep the@def_art dore@n1 he@pron1%nom ginnen@v%pt_3 to@part stelen@v%inf,ful@adv softe@adv oute@adv at@prep the@def_art dore@n1 he@pron1%nom ginnen@v%pt_3 to@part stelen@v%inf,green
And wente unto the carpenteris wal.,And wente unto the carpenteres wal.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3787,,10,10,And wente unto the carpenteris wal,And wente unto the carpenteres wal,u Sx uS u SuSu S,u Sx uS u SuSu S,and@conj wenden@v%pt_3 unto@prep the@def_art carpenter@n%gen wal@n1,and@conj wenden@v%pt_3 unto@prep the@def_art carpenter@n%gen wal@n1,green
"He cogheth first, and knokketh therwithal","He cogheth first, and knokketh therwithal",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3788,,10,10,He cogheth first and knokketh therwithal,He cogheth first and knokketh therwithal,u Su S u Su SuS,u Su S u Su SuS,he@pron1%nom coughen@v%pr_3 first@adv and@conj knokken@v%pr_3 ther-withal@adv,he@pron1%nom coughen@v%pr_3 first@adv and@conj knokken@v%pr_3 ther-withal@adv,green
"Upon the wyndowe, right as he dide er.","Upon the window, right as he dide er.°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3789,,10,10,Upon the wyndowe right as he dide er,Upon the window right as he dide er,uS u Sux S u S ux S,uS u Su S u S ux S,upon@prep the@def_art windoue@n righte@adv as@conj he@pron1%nom don@v1%pt_3 er@adv,upon@prep the@def_art windoue@n righte@adv as@conj he@pron1%nom don@v1%pt_3 er@adv,green
"This Alison answerde, """"Who is ther","¶This Alison answerde, “Who is ther",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3790,,10,10,This Alison answerde Who is ther,This Alison answerde Who is ther,u SuS uSu S u S,u SuS uSu S u S,this@gram_adj alisoun@n1#propn answeren@v%pt_3 who@pron%nom ben@v%pr_3 ther@adv,this@gram_adj alisoun@n1#propn answeren@v%pt_3 who@pron%nom ben@v%pr_3 ther@adv,green
That knokketh so? I warante it a theef.,That knokketh so? I warante it° a theef.”,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3791,,10,10,That knokketh so I warante it a theef,That knokketh so I warante it a theef,u Su S u Sux S u S,u Su S u Sux S u S,that@pron knokken@v%pr_3 so@adv ich@pron%nom waranten@v%pr_1 hit@pron a@indef_art thef@n2,that@pron knokken@v%pr_3 so@adv ich@pron%nom waranten@v%pr_1 hit@pron a@indef_art thef@n2,green
"Why, nay,"""" quod he, """"God woot, my sweete leef","¶“Why, nay,” quod he, “God woot,° my swete leef,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3792,,10,10,Why nay quod he God woot my sweete leef,Why nay quod he God woot my swete leef,u S u S u S u Su S,u S u S u S u Su S,whi@interj nai@interj quethen@v%pt_3 he@pron1%nom god@n1#propn witen@v1%pr_3 min@pron%gen swete@adj lef@n2,whi@interj nai@interj quethen@v%pt_3 he@pron1%nom god@n1#propn witen@v1%pr_3 min@pron%gen swete@adj lef@n2,green
"I am thyn Absolon, my deerelyng.","I am thin Absolon, my dereling!",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3793,,10,10,I am thyn Absolon my deerelyng,I am thin Absolon my dereling,u S u SuS u SuS,u S u SuS u SuS,ich@pron%nom ben@v%pr_1 thin@pron%gen absolon@n1#propn min@pron%gen dereling@n,ich@pron%nom ben@v%pr_1 thin@pron%gen absolon@n1#propn min@pron%gen dereling@n,green
"Of gold,"""" quod he, """"I have thee broght a ryng.","Of gold,” quod he, “I have thee broght a ring;",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3794,,10,10,Of gold quod he I have thee broght a ryng,Of gold quod he I have thee broght a ring,u S u S u Sx u S u S,u S u S u Sx u S u S,of@prep gold@n quethen@v%pt_3 he@pron1%nom ich@pron%nom haven@v%pr_1 the@pron2%obj bringen@v%ppl a@indef_art ring@n,of@prep gold@n quethen@v%pt_3 he@pron1%nom ich@pron%nom haven@v%pr_1 the@pron2%obj bringen@v%ppl a@indef_art ring@n,green
"My mooder yaf it me, so God me save;","My moder yaf it me, so God me save",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3795,,10,10,My mooder yaf it me so God me save,My moder yaf it me so God me save,u Su S u S u S u Sx,u Su S u S u S u Sx,min@pron%gen moder@n yeven@v%pt_3 hit@pron me@pron2%obj so@adv god@n1#propn me@pron2%obj saven@v%pr_3,min@pron%gen moder@n yeven@v%pt_3 hit@pron me@pron2%obj so@adv god@n1#propn me@pron2%obj saven@v%pr_3,green
"Ful fyn it is, and therto wel ygrave.","Ful fin it is, and therto wel ygrave;°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3796,,10,10,Ful fyn it is and therto wel ygrave,Ful fin it is and therto wel ygrave,u S u S u Su S uSx,u S u S u Su S uSx,ful@adv fin@adj hit@pron ben@v%pr_3 and@conj ther-to@adv wel@adv graven@v1%ppl,ful@adv fin@adj hit@pron ben@v%pr_3 and@conj ther-to@adv wel@adv graven@v1%ppl,green
"This wol I yeve thee, if thou me kisse.","This wol I yeve° thee, if thou me kisse!”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3797,,10,10,This wol I yeve thee if thou me kisse,This wol I yeve thee if thou me kisse,u S u Su S u S u Sx,u S u Su S u S u Sx,this@pron willen@v%pr_1 ich@pron%nom yeven@v%inf the@pron2%obj if@conj thou@pron%nom me@pron2%obj kissen@v%pr_2,this@pron willen@v%pr_1 ich@pron%nom yeven@v%inf the@pron2%obj if@conj thou@pron%nom me@pron2%obj kissen@v%pr_2,green
