OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Hys clarions to bere thoo,His clariouns to bere tho,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1597,,8,8,Hys clarions to bere thoo,His clariouns to bere tho,u SuS u Su S,u SuS u Su S,his@pron1%gen clarioun@n%pl to@part beren@v1%inf tho@adv,his@pron1%gen clarioun@n%pl to@part beren@v1%inf tho@adv,
And let a certeyn wynd to goo,And leet a certein wind to go,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1598,,8,8,And let a certeyn wynd to goo,And leet a certein wind to go,u S u Su S u S,u S u Su S u S,and@conj leten@v%pt_3 a@indef_art certain@adj wind@n1 to@part gon@v%inf,and@conj leten@v%pt_3 a@indef_art certain@adj wind@n1 to@part gon@v%inf,
That blew so hydously and hye,That blew so hidously° and hie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1599,,8,8,That blew so hydously and hye,That blew so hidously and hie,u S u SuS u S,u S u SuS u S,that@pron blouen@v1%pt_3 so@adv hidousli@adv and@conj heighe@adv,that@pron blouen@v1%pt_3 so@adv hidousli@adv and@conj heighe@adv,
That hyt ne lefte not a skye,That it ne lefte not a skie°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1600,,8,8,That hyt ne lefte not a skye,That it ne lefte not a skie,u S u Su S u S,u S u Su S u S,that@conj hit@pron ne@adv leven@v1%pt_3 not@adv a@indef_art skie@n,that@conj hit@pron ne@adv leven@v1%pt_3 not@adv a@indef_art skie@n,
In alle the welken long and brod.,In al the welken° longe and brode.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1601,,8,8,In alle the welken long and brod,In al the welken longe and brode,u Sx u Su S u S,u S u Su Sx u Sx,in@prep al@gram_adj the@def_art welken@n long@adj1 and@conj brod@adj,in@prep al@gram_adj the@def_art welken@n long@adj1 and@conj brod@adj,
This Eolus nowhere abod,This Eolus nowher abode°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1602,,7,7,This Eolus nowhere abod,This Eolus nowher abode,S uS uSx uS,S uS uS uSx,this@gram_adj eolus@n#propn no-wher@adv abiden@v%pt_3,this@gram_adj eolus@n#propn no-wher@adv abiden@v%pt_3,
Til he was come to Fames fet,Til he was come to Fames fete,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1603,,8,8,Til he was come to Fames fet,Til he was come to Fames fete,u S u Sx u Su S,u S u Sx u Su Sx,til@conj he@pron1%nom ben@v%pt_3 comen@v%ppl to@prep fame@n1#propn%gen fot@n%pl,til@conj he@pron1%nom ben@v%pt_3 comen@v%ppl to@prep fame@n1#propn%gen fot@n%pl,
And eke the man that Triton het;,And eek the man that Triton hete;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1604,,8,8,And eke the man that Triton het,And eek the man that Triton hete,u Sx u S u Su S,u S u S u Su Sx,and@conj ek@adv the@def_art man@n that@pron triton@n#propn hoten@v1%pt_3,and@conj ek@adv the@def_art man@n that@pron triton@n#propn hoten@v1%pt_3,
"And ther he stod, as stille as stoon.","And ther he stood, as still as stoon.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1605,,8,8,And ther he stod as stille as stoon,And ther he stood as still as stoon,u S u S u Sx u S,u S u S u S u S,and@conj ther@adv he@pron1%nom stonden@v1%pt_3 as@conj stille@adv as@conj ston@n,and@conj ther@adv he@pron1%nom stonden@v1%pt_3 as@conj stille@adv as@conj ston@n,
And her-withal ther come anoon,¶And herwithal ther com anoon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1606,,8,8,And herwithal ther come anoon,And herwithal ther com anoon,u SuS u Sx uS,u SuS u S uS,and@conj her-withal@adv ther@adv comen@v%pt_3 an-on@adv,and@conj her-withal@adv ther@adv comen@v%pt_3 an-on@adv,
Another huge companye,Another huge companie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1607,,0,8,Another huge companye,Another huge companie,  ,uSu Su SuS,another@gram_adj huge@adj compaignie@n,another@gram_adj huge@adj compaignie@n,
"Of goode folk, and gunne crie","Of gode folk, and gunne crie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1608,,8,8,Of goode folk and gunne crie,Of gode folk and gunne crie,u Su S u Su S,u Su S u Su S,of@prep god@adj folk@n and@conj ginnen@v%pt_pl crien@v%inf,of@prep god@adj folk@n and@conj ginnen@v%pt_pl crien@v%inf,
"Lady, graunte us now good fame","“Lady, graunte us now good fame",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1609,,7,7,Lady graunte us now good fame,Lady graunte us now good fame,Su Sx u S u Sx,Su Sx u S u Sx,ladie@n graunten@v%imp us@pron%pl_obj nou@adv god@adj fame@n1,ladie@n graunten@v%imp us@pron%pl_obj nou@adv god@adj fame@n1,
And lat oure werkes han that name,And lat our werkes han that name,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1610,,8,8,And lat oure werkes han that name,And lat our werkes han that name,u S ux Su S u Sx,u S u Su S u Sx,and@conj leten@v%imp oure@pron%pl_gen werk@n%pl haven@v%inf that@art&gram_adj name@n,and@conj leten@v%imp oure@pron%pl_gen werk@n%pl haven@v%inf that@art&gram_adj name@n,
Now in honour of gentilesse,"Now, in honour of gentilesse",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1611,,8,8,Now in honour of gentilesse,Now in honour of gentilesse,u S uS u SuSx,u S uS u SuSx,nou@adv in@prep honour@n of@prep gentilesse@n,nou@adv in@prep honour@n of@prep gentilesse@n,
And also God your soule blesse!,And also God your soule blesse!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1612,,8,8,And also God your soule blesse,And also God your soule blesse,u Su S u Su Sx,u Su S u Su Sx,and@conj as@conj god@n1#propn your@pron%pl_gen soule@n blessen@v%pr_3,and@conj as@conj god@n1#propn your@pron%pl_gen soule@n blessen@v%pr_3,
For we han wel deserved hyt,For we han wel deserved it,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1613,,8,8,For we han wel deserved hyt,For we han wel deserved it,u S u S uSu S,u S u S uSu S,for@conj we@pron%pl_nom haven@v%pr_pl wel@adv deserven@v%ppl hit@pron,for@conj we@pron%pl_nom haven@v%pr_pl wel@adv deserven@v%ppl hit@pron,
Therfore is ryght that we ben quyt.,Therfore is right that we ben quit.”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1614,,8,8,Therfore is ryght that we ben quyt,Therfore is right that we ben quit,uSx u S u S u S,uSx u S u S u S,ther-fore@adv ben@v%pr_3 right@adj that@conj we@pron%pl_nom ben@v%pr_pl quiten@v%ppl,ther-fore@adv ben@v%pr_3 right@adj that@conj we@pron%pl_nom ben@v%pr_pl quiten@v%ppl,
"As thryve I,"""" quod she, """"ye shal faylle!","“As thrive I, quod she ye shal faile",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1615,,8,8,As thryve I quod she ye shal faylle,As thrive I quod she ye shal faile,u Sx u S u S u Sx,u Sx u S u S u Sx,as@conj thriven@v%pr_1 ich@pron%nom quethen@v%pt_3 she@pron%nom ye@pron%pl_nom shulen@v1%pr_pl failen@v%inf,as@conj thriven@v%pr_1 ich@pron%nom quethen@v%pt_3 she@pron%nom ye@pron%pl_nom shulen@v1%pr_pl failen@v%inf,
Good werkes shal yow noght availle,Good werkes shal yow noght availe°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1616,,8,8,Good werkes shal yow noght availle,Good werkes shal yow noght availe,u Su S u S uSx,u Su S u S uSx,god@adj werk@n%pl shulen@v1%pr_pl you@pron%pl_obj nought@pron availen@v%inf,god@adj werk@n%pl shulen@v1%pr_pl you@pron%pl_obj nought@pron availen@v%inf,
To have of me good fame as now.,To have of me good fame as now.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1617,,8,8,To have of me good fame as now,To have of me good fame as now,u Sx u S u Sx u S,u Sx u S u Sx u S,to@part haven@v%inf of@prep me@pron2%obj god@adj fame@n1 as@conj nou@adv,to@part haven@v%inf of@prep me@pron2%obj god@adj fame@n1 as@conj nou@adv,
But wite ye what? Y graunte yow,But wite ye° what? Y graunte yow,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1618,,8,8,But wite ye what Y graunte yow,But wite ye what Y graunte yow,u Sx u S u Su S,u Sx u S u Su S,but@conj witen@v1%pr_pl ye@pron%pl_nom what@pron ich@pron%nom graunten@v%pr_1 you@pron%pl_obj,but@conj witen@v1%pr_pl ye@pron%pl_nom what@pron ich@pron%nom graunten@v%pr_1 you@pron%pl_obj,
That ye shal have a shrewed fame,That ye shal have a shrewed° fame,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1619,,8,8,That ye shal have a shrewed fame,That ye shal have a shrewed fame,u S u Sx u Su Sx,u S u Sx u Su Sx,that@conj ye@pron%pl_nom shulen@v1%pr_pl haven@v%inf a@indef_art shreued@adj fame@n1,that@conj ye@pron%pl_nom shulen@v1%pr_pl haven@v%inf a@indef_art shreued@adj fame@n1,
"And wikkyd loos, and worse name","And wikked loos,° and worse name",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1620,,8,8,And wikkyd loos and worse name,And wikked loos and worse name,u Su S u Su Sx,u Su S u Su Sx,and@conj wikked@adj los@n2 and@conj werse@adj%comp name@n,and@conj wikked@adj los@n2 and@conj werse@adj%comp name@n,
Though ye good loos have wel deserved.,Though ye good loos° have wel deserved.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1621,,8,8,Though ye good loos have wel deserved,Though ye good loos have wel deserved,u S u S ux S uSx,u S u S ux S uSx,though@conj ye@pron%pl_nom god@adj los@n2 haven@v%pr_pl wel@adv deserven@v%ppl,though@conj ye@pron%pl_nom god@adj los@n2 haven@v%pr_pl wel@adv deserven@v%ppl,
"Now goo your wey, for ye be served.","Now go your wey, for ye be served;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1622,,8,8,Now goo your wey for ye be served,Now go your wey for ye be served,u S u S u S u Sx,u S u S u S u Sx,nou@adv gon@v%imp your@pron%pl_gen wei@n for@conj ye@pron%pl_nom ben@v%pr_pl serven@v1%ppl,nou@adv gon@v%imp your@pron%pl_gen wei@n for@conj ye@pron%pl_nom ben@v%pr_pl serven@v1%ppl,
"And thou, dan Eolus, let see","And thou, dan Eolus, lat see!",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1623,,7,7,And thou dan Eolus let see,And thou dan Eolus lat see,S u S uS u S,S u S uS u S,and@conj thou@pron%nom daun@n#adj eolus@n#propn leten@v%imp sen@v1%inf,and@conj thou@pron%nom daun@n#adj eolus@n#propn leten@v%imp sen@v1%inf,
"Tak forth thy trumpe anon,"""" quod she","Tak forth thy trumpe anon,” quod she",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1624,,8,8,Tak forth thy trumpe anon quod she,Tak forth thy trumpe anon quod she,u S u Sx uS u S,u S u Sx uS u S,taken@v%imp forth@adv thin@pron%gen trompe@n an-on@adv quethen@v%pt_3 she@pron%nom,taken@v%imp forth@adv thin@pron%gen trompe@n an-on@adv quethen@v%pt_3 she@pron%nom,
That is ycleped Sklaundre lyght,"“That is ycleped° Sclaunder light,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1625,,8,8,That is ycleped Sklaundre lyght,That is ycleped Sclaunder light,u S uSu Su S,u S uSu Su S,that@pron ben@v%pr_3 clepen@v%ppl sclaundre@n#propn light@adj2,that@pron ben@v%pr_3 clepen@v%ppl sclaundre@n#propn light@adj2,
"And blow her loos, that every wight","And blow her loos,° that every wight",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1626,,8,8,And blow her loos that every wight,And blow her loos that every wight,u S u S u Sxu S,u S u S u Sxu S,and@conj blouen@v1%imp here@pron%pl_gen los@n2 that@conj everi@pron_gram_adj wight@n,and@conj blouen@v1%imp here@pron%pl_gen los@n2 that@conj everi@pron_gram_adj wight@n,
Speke of hem harm and shrewednesse,"Speke of hem harm and shrewednesse,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1627,,8,8,Speke of hem harm and shrewednesse,Speke of hem harm and shrewednesse,ux S u S u SuSx,ux S u S u SuSx,speken@v%pr_3 of@prep hem@pron%pl_obj harm@n and@conj shreuednesse@n,speken@v%pr_3 of@prep hem@pron%pl_obj harm@n and@conj shreuednesse@n,
In stede of good and worthynesse.,In stede of good and worthinesse.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1628,,8,8,In stede of good and worthynesse,In stede of good and worthinesse,u Sx u S u SuSx,u Sx u S u SuSx,in@prep stede@n1 of@prep god@n2 and@conj worthinesse@n,in@prep stede@n1 of@prep god@n2 and@conj worthinesse@n,
For thou shalt trumpe alle the contrayre,For thou shalt trumpe al the contraire,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1629,,8,8,For thou shalt trumpe alle the contrayre,For thou shalt trumpe al the contraire,u S u Sx ux S uSx,u S u Sx u S uSx,for@conj thou@pron%nom shulen@v1%pr_2 trompen@v%inf al@gram_adj the@def_art contrarie@n,for@conj thou@pron%nom shulen@v1%pr_2 trompen@v%inf al@gram_adj the@def_art contrarie@n,
Of that they han don wel or fayre.,Of that they han don wel or faire.”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1630,,8,8,Of that they han don wel or fayre,Of that they han don wel or faire,u S u S u S u Sx,u S u S u S u Sx,of@prep that@pron thei@pron%pl_nom haven@v%pr_pl don@v1%ppl wel@adv or@conj faire@adv,of@prep that@pron thei@pron%pl_nom haven@v%pr_pl don@v1%ppl wel@adv or@conj faire@adv,
"Allas,"""" thoughte I, """"what aventures","¶“Alas,” thoughte I, “what aventures°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1631,,8,8,Allas thoughte I what aventures,Alas thoughte I what aventures,uS ux S u SuSx,uS ux S u SuSx,alas@interj thinken@v2%pt_1 ich@pron%nom what@gram_adj aventure@n%pl,alas@interj thinken@v2%pt_1 ich@pron%nom what@gram_adj aventure@n%pl,
Han these sory creatures!,Han these sory creatures!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1632,,8,8,Han these sory creatures,Han these sory creatures,u Sx uS uSuS,u Sx uS uSuS,haven@v%pr_pl these@gram_adj%pl sori@adj creature@n%pl,haven@v%pr_pl these@gram_adj%pl sori@adj creature@n%pl,
"For they, amonges al the pres","For they, amonges al the pres,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1633,,8,8,For they amonges al the pres,For they amonges al the pres,u S uSu S u S,u S uSu S u S,for@conj thei@pron%pl_nom amonges@prep al@gram_adj the@def_art presse@n,for@conj thei@pron%pl_nom amonges@prep al@gram_adj the@def_art presse@n,
Shul thus be shamed gilteles.,"Shul thus be shamed, gilteles!°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1634,,8,8,Shul thus be shamed gilteles,Shul thus be shamed gilteles,u S u Su SuS,u S u Su SuS,shulen@v1%pr_pl thus@adv ben@v%inf shamen@v%ppl giltles@adv,shulen@v1%pr_pl thus@adv ben@v%inf shamen@v%ppl giltles@adv,
"But what, hyt moste nedes be.",But what! it moste nedes be.”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1635,,8,8,But what hyt moste nedes be,But what it moste nedes be,u S u Su Su S,u S u Su Su S,but@conj what@interj hit@pron moten@v2%pt_3 nedes@adv ben@v%inf,but@conj what@interj hit@pron moten@v2%pt_3 nedes@adv ben@v%inf,
"What dide this Eolus, but he","What did this Eolus, but he",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1636,,8,7,What dide this Eolus but he,What did this Eolus but he,u Su S uS u S,S u S uS u S,what@pron don@v1%pt_3 this@gram_adj eolus@n#propn but@conj he@pron1%nom,what@pron don@v1%pt_3 this@gram_adj eolus@n#propn but@conj he@pron1%nom,
Tok out hys blake trumpe of bras,Tok out his blake trumpe of bras,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1637,,8,8,Tok out hys blake trumpe of bras,Tok out his blake trumpe of bras,u S u Su Sx u S,u S u Su Sx u S,taken@v%pt_3 oute@adv his@pron1%gen blak@adj trompe@n of@prep bras@n,taken@v%pt_3 oute@adv his@pron1%gen blak@adj trompe@n of@prep bras@n,
That fouler than the devel was,That fouler than the devil was,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1638,,8,8,That fouler than the devel was,That fouler than the devil was,u Su S u Su S,u Su S u Su S,that@pron foul@adj%comp than@conj the@def_art devel@n ben@v%pt_3,that@pron foul@adj%comp than@conj the@def_art devel@n ben@v%pt_3,
And gan this trumpe for to blowe,And gan this trumpe for to blowe,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1639,,8,8,And gan this trumpe for to blowe,And gan this trumpe for to blowe,u S u Su S u Sx,u S u Su S u Sx,and@conj ginnen@v%pt_3 this@gram_adj trompe@n for@prep#adv to@part blouen@v1%inf,and@conj ginnen@v%pt_3 this@gram_adj trompe@n for@prep#adv to@part blouen@v1%inf,
As al the world shulde overthrowe,As al the world shulde overthrowe;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1640,,8,8,As al the world shulde overthrowe,As al the world shulde overthrowe,u S u S ux SuSx,u S u S ux SuSx,as@conj al@gram_adj the@def_art world@n shulen@v1%pt_3 overthrouen@v%inf,as@conj al@gram_adj the@def_art world@n shulen@v1%pt_3 overthrouen@v%inf,
That thrughout every regioun,That throughout every regioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1641,,8,8,That thrughout every regioun,That throughout every regioun,u Su Sxu SuS,u Su Sxu SuS,that@conj thurgh-oute@prep everi@pron_gram_adj regioune@n,that@conj thurgh-oute@prep everi@pron_gram_adj regioune@n,
Wente this foule trumpes soun,Went this foule trumpes soun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1642,,7,7,Wente this foule trumpes soun,Went this foule trumpes soun,Sx u Su Su S,S u Su Su S,wenden@v%pt_3 this@gram_adj foul@adj trompe@n%gen soun@n,wenden@v%pt_3 this@gram_adj foul@adj trompe@n%gen soun@n,
As swifte as pelet out of gonne,"As swift as pelet° out of gonne,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1643,,8,8,As swifte as pelet out of gonne,As swift as pelet out of gonne,u Sx u Su S u Sx,u S u Su S u Sx,as@conj swifte@adv as@conj pelote@n oute@adv#prep of@prep gonne@n,as@conj swifte@adv as@conj pelote@n oute@adv#prep of@prep gonne@n,
Whan fyr is in the poudre ronne.,Whan fir° is in the poudre ronne.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1644,,8,8,Whan fyr is in the poudre ronne,Whan fir is in the poudre ronne,u S u S u Su Sx,u S u S u Su Sx,whan@adv&conj fir@n ben@v%pr_3 in@prep the@def_art poudre@n1 rennen@v1%ppl,whan@adv&conj fir@n ben@v%pr_3 in@prep the@def_art poudre@n1 rennen@v1%ppl,
And such a smoke gan out wende,And swiche a smoke gan outwende°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1645,DIFF,8,8,And such a smoke gan out wende,And swiche a smoke gan outwende,u S u Su S u Sx,u Sx u Su S uSx,and@conj swich@gram_adj a@indef_art smoke@n ginnen@v%pt_3 oute@adv wenden@v%inf,and@conj swich@gram_adj a@indef_art smoke@n ginnen@v%pt_3 outwenden@v%inf,green
Out of his foule trumpes ende,Out of his foule trumpes ende,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1646,,8,8,Out of his foule trumpes ende,Out of his foule trumpes ende,u S u Su Su Sx,u S u Su Su Sx,oute@adv#prep of@prep his@pron1%gen foul@adj trompe@n%gen ende@n1,oute@adv#prep of@prep his@pron1%gen foul@adj trompe@n%gen ende@n1,
