headword,word,tag,line_number,filename,context,text_type,reason
haven,hadde,v%pt_3,The Merchant's Tale 1541,data/riverside_cats/MerT_riv.cat,With any wyf if so were that she hadde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
wepen,wept,v%ppl,The Merchant's Tale 1544,data/riverside_cats/MerT_riv.cat,For God it woot I have wept many a teere,RIVERSIDE,Strong participle must end in -en or -e
seien,seyn,v%pr_pl,The Merchant's Tale 1551,data/riverside_cats/MerT_riv.cat,Seyn that I have the mooste stedefast wyf,RIVERSIDE,Present plural must end in -en or -e
don,do,v%inf,The Merchant's Tale 1554,data/riverside_cats/MerT_riv.cat,Ye mowe for me right as yow liketh do,RIVERSIDE,Infinitive must end in -en or -e
ben,a,v%pr_pl,The Merchant's Tale 1555,data/riverside_cats/MerT_riv.cat,Avyseth yow ye been a man of age,RIVERSIDE,Present plural must end in -en or -e
seien,seyn,v%inf,The Merchant's Tale 1563,data/riverside_cats/MerT_riv.cat,This is to seyn to doon hire ful plesaunce,RIVERSIDE,Infinitive must end in -en or -e
seien,sey,v%pr_pl,The Merchant's Tale 1571,data/riverside_cats/MerT_riv.cat,To my purpos Placebo what sey ye,RIVERSIDE,Present plural must end in -en or -e
haven,have,v%pr_3,The Merchant's Tale 1589,data/riverside_cats/MerT_riv.cat,For if that oon have beaute in hir face,RIVERSIDE,Present 3rd sg must end in -th
stonden,stant,v%pr_3,The Merchant's Tale 1590,data/riverside_cats/MerT_riv.cat,Another stant so in the peples grace,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 1607,data/riverside_cats/MerT_riv.cat,For whan that he hymself concluded hadde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
maken,make,v%pr_3,The Merchant's Tale 1619,data/riverside_cats/MerT_riv.cat,That noon of hem none argumentes make,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 1624,data/riverside_cats/MerT_riv.cat,Which that of beautee hadde greet renoun,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,The Merchant's Tale 1627,data/riverside_cats/MerT_riv.cat,Which mayde he seyde he wolde han to his wyf,RIVERSIDE,Infinitive must end in -en or -e
failen,faille,v%pr_3,The Merchant's Tale 1632,data/riverside_cats/MerT_riv.cat,And shapen that he faille nat to spede,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 1638,data/riverside_cats/MerT_riv.cat,Ther may no man han parfite blisses two,RIVERSIDE,Infinitive must end in -en or -e
seien,seyn,v%pr_pl,The Merchant's Tale 1664,data/riverside_cats/MerT_riv.cat,In which ye seyn ther is no wo ne stryf,RIVERSIDE,Present plural must end in -en or -e
forbeden,forbede,v%pr_3,The Merchant's Tale 1665,data/riverside_cats/MerT_riv.cat,And elles God forbede but he sente,RIVERSIDE,Present 3rd sg must end in -th
haven,have,v%pr_3,The Merchant's Tale 1688,data/riverside_cats/MerT_riv.cat,Fareth now wel God have yow in his grace,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 1690,data/riverside_cats/MerT_riv.cat,Han take hir leve and ech of hem of oother,RIVERSIDE,Present plural must end in -en or -e
seien,seyn,v%inf,The Merchant's Tale 1729,data/riverside_cats/MerT_riv.cat,And certeinly I dar right wel seyn this,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Merchant's Tale 1755,data/riverside_cats/MerT_riv.cat,But nathelees yet hadde he greet pitee,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
forbeden,forbede,v%pr_3,The Merchant's Tale 1761,data/riverside_cats/MerT_riv.cat,But God forbede that I dide al my myght,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,The Merchant's Tale 1791,data/riverside_cats/MerT_riv.cat,Entendeth for to do thee vileynye,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 1816,data/riverside_cats/MerT_riv.cat,And they han doon right as he wol devyse,RIVERSIDE,Present plural must end in -en or -e
comen,come,v%pr_3,The Merchant's Tale 1830,data/riverside_cats/MerT_riv.cat,Er tyme come that I wil doun descende,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,The Merchant's Tale 1838,data/riverside_cats/MerT_riv.cat,For in oure actes we mowe do no synne,RIVERSIDE,Infinitive must end in -en or -e
don,do,v%inf,The Merchant's Tale 1839,data/riverside_cats/MerT_riv.cat,A man may do no synne with his wyf,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 1841,data/riverside_cats/MerT_riv.cat,For we han leve to pleye us by the lawe,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1862,data/riverside_cats/MerT_riv.cat,For every labour somtyme moot han reste,RIVERSIDE,Infinitive must end in -en or -e
seien,seyn,v%inf,The Merchant's Tale 1864,data/riverside_cats/MerT_riv.cat,This is to seyn no lyves creature,RIVERSIDE,Infinitive must end in -en or -e
sitten,sit,v%pr_3,The Merchant's Tale 1895,data/riverside_cats/MerT_riv.cat,In halle sit this Januarie and May,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 1922,data/riverside_cats/MerT_riv.cat,Whan ye han been in chambre out of this halle,RIVERSIDE,Present plural must end in -en or -e
sitten,sit,v%pr_3,The Merchant's Tale 1934,data/riverside_cats/MerT_riv.cat,Doun by his beddes syde sit she than,RIVERSIDE,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 1947,data/riverside_cats/MerT_riv.cat,That on his beddes syde sit ful softe,RIVERSIDE,Present 3rd sg must end in -th
awaken,awaked,v%ppl,The Merchant's Tale 1957,data/riverside_cats/MerT_riv.cat,That sleep til that the coughe hath hym awaked,RIVERSIDE,Strong participle must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1959,data/riverside_cats/MerT_riv.cat,He wolde of hire he seyde han som plesaunce,RIVERSIDE,Infinitive must end in -en or -e
seien,seyn,v%pr_pl,The Merchant's Tale 1972,data/riverside_cats/MerT_riv.cat,For alle thyng hath tyme as seyn thise clerkes,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_3,The Merchant's Tale 1985,data/riverside_cats/MerT_riv.cat,Though he namoore hadde than his sherte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,The Merchant's Tale 1991,data/riverside_cats/MerT_riv.cat,Which wolde han lat hym sterven in the place,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1992,data/riverside_cats/MerT_riv.cat,Wel rather than han graunted hym hire grace,RIVERSIDE,Infinitive must end in -en or -e
twisten,twiste,v%pt_3,The Merchant's Tale 2005,data/riverside_cats/MerT_riv.cat,She taketh hym by the hand and harde hym twiste,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
unshitten,unshette,v%pr_3,The Merchant's Tale 2047,data/riverside_cats/MerT_riv.cat,With which whan that hym leste he it unshette,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2131,data/riverside_cats/MerT_riv.cat,Ther no wight koude han founde out swich a sleighte,RIVERSIDE,Infinitive must end in -en or -e
resten,reste,v%pr_3,The Merchant's Tale 2174,data/riverside_cats/MerT_riv.cat,This shal be doon tomorwe er sonne reste,RIVERSIDE,Present 3rd sg must end in -th
dauen,dawe,v%pr_3,The Merchant's Tale 2195,data/riverside_cats/MerT_riv.cat,I prey to God that nevere dawe the day,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 2205,data/riverside_cats/MerT_riv.cat,Ye han noon oother contenance I leeve,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_3,The Merchant's Tale 2215,data/riverside_cats/MerT_riv.cat,For in a lettre she hadde toold hym al,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
sitten,sit,v%pr_3,The Merchant's Tale 2257,data/riverside_cats/MerT_riv.cat,Lo where he sit the lechour in the tree,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 2272,data/riverside_cats/MerT_riv.cat,Al hadde man seyn a thyng with bothe his yen,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
breken,breke,v%pr_3,The Merchant's Tale 2306,data/riverside_cats/MerT_riv.cat,Or elles swelle til myn herte breke,RIVERSIDE,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 2315,data/riverside_cats/MerT_riv.cat,I am a kyng it sit me noght to lye,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2336,data/riverside_cats/MerT_riv.cat,May han to fruyt so greet an appetit,RIVERSIDE,Infinitive must end in -en or -e
haven,have,v%pr_3,The Merchant's Tale 2337,data/riverside_cats/MerT_riv.cat,That she may dyen but she of it have,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 2357,data/riverside_cats/MerT_riv.cat,And whan that he hadde caught his sighte agayn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
yeven,yeve,v%pr_3,The Merchant's Tale 2377,data/riverside_cats/MerT_riv.cat,God yeve yow bothe on shames deth to dyen,RIVERSIDE,Present 3rd sg must end in -th
hongen,hanged,v%ppl,The Merchant's Tale 2379,data/riverside_cats/MerT_riv.cat,And elles be I hanged by the hals,RIVERSIDE,Strong participle must end in -en or -e
seien,seyn,v%inf,The Merchant's Tale 2382,data/riverside_cats/MerT_riv.cat,Ye wolde nat seyn thise wordes unto me,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 2383,data/riverside_cats/MerT_riv.cat,Ye han som glymsyng and no parfit sighte,RIVERSIDE,Present plural must end in -en or -e
helpen,helpe,v%pr_3,The Merchant's Tale 2392,data/riverside_cats/MerT_riv.cat,God helpe me so as I am yvele apayd,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2393,data/riverside_cats/MerT_riv.cat,But by my fader soule I wende han seyn,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Merchant's Tale 2394,data/riverside_cats/MerT_riv.cat,How that this Damyan hadde by thee leyn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Merchant's Tale 2395,data/riverside_cats/MerT_riv.cat,And that thy smok hadde leyn upon his brest,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%pr_pl,The Franklin's Tale 774,data/riverside_cats/FranT_riv.cat,For it venquysseth as thise clerkes seyn,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 803,data/riverside_cats/FranT_riv.cat,Who koude telle but he hadde wedded be,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 832,data/riverside_cats/FranT_riv.cat,So longe han they conforted hire til she,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 840,data/riverside_cats/FranT_riv.cat,Or elles hadde this sorwe hir herte slayn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
slen,slayn,v%ppl,The Franklin's Tale 840,data/riverside_cats/FranT_riv.cat,Or elles hadde this sorwe hir herte slayn,RIVERSIDE,Strong participle must end in -en or -e
seien,seyn,v%inf,The Franklin's Tale 864,data/riverside_cats/FranT_riv.cat,And seyn right thus with sorweful sikes colde,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 872,data/riverside_cats/FranT_riv.cat,Why han ye wroght this werk unresonable,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 878,data/riverside_cats/FranT_riv.cat,Han rokkes slayn al be they nat in mynde,RIVERSIDE,Present plural must end in -en or -e
kepen,kepe,v%pr_3,The Franklin's Tale 889,data/riverside_cats/FranT_riv.cat,As kepe my lord This my conclusion,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,The Franklin's Tale 894,data/riverside_cats/FranT_riv.cat,Thus wolde she seyn with many a pitous teere,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 907,data/riverside_cats/FranT_riv.cat,Which May hadde peynted with his softe shoures,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Franklin's Tale 910,data/riverside_cats/FranT_riv.cat,Arrayed hadde this gardyn trewely,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Franklin's Tale 939,data/riverside_cats/FranT_riv.cat,Hadde loved hire best of any creature,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Franklin's Tale 963,data/riverside_cats/FranT_riv.cat,And hadde yknowen hym of tyme yoore,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_1,The Franklin's Tale 971,data/riverside_cats/FranT_riv.cat,Hadde went ther nevere I sholde have come agayn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,The Franklin's Tale 978,data/riverside_cats/FranT_riv.cat,Have mercy sweete or ye wol do me deye,RIVERSIDE,Infinitive must end in -en or -e
seien,sey,v%pr_pl,The Franklin's Tale 980,data/riverside_cats/FranT_riv.cat,Is this youre wyl quod she and sey ye thus,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 995,data/riverside_cats/FranT_riv.cat,I seye whan ye han maad the coost so clene,RIVERSIDE,Present plural must end in -en or -e
biginnen,bigonne,v%pt_3,The Franklin's Tale 1015,data/riverside_cats/FranT_riv.cat,But sodeynly bigonne revel newe,RIVERSIDE,Strong pt sg must not end in -en or -e
haven,have,v%pr_3,The Franklin's Tale 1047,data/riverside_cats/FranT_riv.cat,Though Neptunus have deitee in the see,RIVERSIDE,Present 3rd sg must end in -th
overspringen,oversprynge,v%pr_3,The Franklin's Tale 1060,data/riverside_cats/FranT_riv.cat,That fyve fadme at the leeste it oversprynge,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%pr_3,The Franklin's Tale 1066,data/riverside_cats/FranT_riv.cat,Preye hire she go no faster cours than ye,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%pr_3,The Franklin's Tale 1067,data/riverside_cats/FranT_riv.cat,I seye preyeth your suster that she go,RIVERSIDE,Present 3rd sg must end in -th
lasten,laste,v%pr_3,The Franklin's Tale 1070,data/riverside_cats/FranT_riv.cat,And spryng flood laste bothe nyght and day,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 1095,data/riverside_cats/FranT_riv.cat,If any wight hadde spoke whil he was oute,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Franklin's Tale 1104,data/riverside_cats/FranT_riv.cat,Ne confort in this tyme hadde he noon,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Franklin's Tale 1108,data/riverside_cats/FranT_riv.cat,Of this matere he dorste no word seyn,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 1128,data/riverside_cats/FranT_riv.cat,Hadde prively upon his desk ylaft,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hath,v%pr_pl,The Franklin's Tale 1146,data/riverside_cats/FranT_riv.cat,Somtyme hath semed come a grym leoun,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 1154,data/riverside_cats/FranT_riv.cat,That hadde thise moones mansions in mynde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 1197,data/riverside_cats/FranT_riv.cat,That with hir haukes han the heron slayn,RIVERSIDE,Present plural must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1197,data/riverside_cats/FranT_riv.cat,That with hir haukes han the heron slayn,RIVERSIDE,Strong participle must end in -en or -e
remeven,remoeved,v%pt_pl,The Franklin's Tale 1205,data/riverside_cats/FranT_riv.cat,And yet remoeved they nevere out of the hous,RIVERSIDE,Past plural must end in -en or -e
sitten,sit,v%pr_3,The Franklin's Tale 1252,data/riverside_cats/FranT_riv.cat,Janus sit by the fyr with double berd,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 1285,data/riverside_cats/FranT_riv.cat,Whan he hadde founde his firste mansioun,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 1305,data/riverside_cats/FranT_riv.cat,That me han holpen fro my cares colde,RIVERSIDE,Present plural must end in -en or -e
witen,woot,v%pr_pl,The Franklin's Tale 1323,data/riverside_cats/FranT_riv.cat,For madame wel ye woot what ye han hight,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1323,data/riverside_cats/FranT_riv.cat,For madame wel ye woot what ye han hight,RIVERSIDE,Present plural must end in -en or -e
witen,woot,v%pr_pl,The Franklin's Tale 1327,data/riverside_cats/FranT_riv.cat,Ye woot right wel what ye bihighten me,RIVERSIDE,Present plural must end in -en or -e
seien,so,v%pt_pl,The Franklin's Tale 1329,data/riverside_cats/FranT_riv.cat,To love me best God woot ye seyde so,RIVERSIDE,Past plural must end in -en or -e
commaunden,comanded,v%pt_pl,The Franklin's Tale 1333,data/riverside_cats/FranT_riv.cat,I have do so as ye comanded me,RIVERSIDE,Past plural must end in -en or -e
don,do,v%inf,The Franklin's Tale 1337,data/riverside_cats/FranT_riv.cat,In yow lith al to do me lyve or deye,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%inf,The Franklin's Tale 1341,data/riverside_cats/FranT_riv.cat,She wende nevere han come in swich a trappe,RIVERSIDE,Infinitive must end in -en or -e
slen,yslayn,v%ppl,The Franklin's Tale 1365,data/riverside_cats/FranT_riv.cat,And many a mayde yslayn hirself allas,RIVERSIDE,Strong participle must end in -en or -e
don,doon,v%inf,The Franklin's Tale 1366,data/riverside_cats/FranT_riv.cat,Rather than with hir body doon trespas,RIVERSIDE,Infinitive must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1369,data/riverside_cats/FranT_riv.cat,Hadde slayn Phidon in Atthenes atte feste,RIVERSIDE,Strong participle must end in -en or -e
yeven,yeve,v%pr_3,The Franklin's Tale 1374,data/riverside_cats/FranT_riv.cat,Upon the pavement God yeve hem meschaunce,RIVERSIDE,Present 3rd sg must end in -th
slen,slayn,v%ppl,The Franklin's Tale 1389,data/riverside_cats/FranT_riv.cat,Whan that hir fader slayn was on a nyght,RIVERSIDE,Strong participle must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1394,data/riverside_cats/FranT_riv.cat,Til she was slayn right in the selve place,RIVERSIDE,Strong participle must end in -en or -e
bireven,birafte,v%pt_3,The Franklin's Tale 1400,data/riverside_cats/FranT_riv.cat,That at Cartage birafte hirself hir lyf,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
winnen,wan,v%pt_pl,The Franklin's Tale 1401,data/riverside_cats/FranT_riv.cat,For whan she saugh that Romayns wan the toun,RIVERSIDE,Past plural must end in -en or -e
slen,yslayn,v%ppl,The Franklin's Tale 1405,data/riverside_cats/FranT_riv.cat,Hath nat Lucresse yslayn hirself allas,RIVERSIDE,Strong participle must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 1408,data/riverside_cats/FranT_riv.cat,To lyven whan she hadde lost hir name,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 1410,data/riverside_cats/FranT_riv.cat,Han slayn hemself for verrey drede and wo,RIVERSIDE,Present plural must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1410,data/riverside_cats/FranT_riv.cat,Han slayn hemself for verrey drede and wo,RIVERSIDE,Strong participle must end in -en or -e
