headword,word,tag,line_number,filename,context,text_type,source_file
lesen,lorn,v%ppl,Troilus and Criseyde; Book I 373,data/riverside_cats/TC1_riv.cat,Ne myghte for so goodly oon be lorn,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 385,data/riverside_cats/TC1_riv.cat,Yelt bittre fruyt though swete seed be sowe,RIVERSIDE,TC1_gui_complete.csv
assenten,assente,v%inf,Troilus and Criseyde; Book I 391,data/riverside_cats/TC1_riv.cat,For with good hope he gan fully assente,RIVERSIDE,TC1_gui_complete.csv
repenten,repente,v%inf,Troilus and Criseyde; Book I 392,data/riverside_cats/TC1_riv.cat,Criseyde for to love and nought repente,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 402,data/riverside_cats/TC1_riv.cat,If love be good from whennes cometh my woo,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 403,data/riverside_cats/TC1_riv.cat,If it be wikke a wonder thynketh me,RIVERSIDE,TC1_gui_complete.csv
agreen,agree,v%pr_3,Troilus and Criseyde; Book I 409,data/riverside_cats/TC1_riv.cat,If harm agree me wherto pleyne I thenne,RIVERSIDE,TC1_gui_complete.csv
feinten,feynte,v%pr_1,Troilus and Criseyde; Book I 410,data/riverside_cats/TC1_riv.cat,I noot ne whi unwery that I feynte,RIVERSIDE,TC1_gui_complete.csv
consenten,consente,v%pr_1,Troilus and Criseyde; Book I 413,data/riverside_cats/TC1_riv.cat,But if that I consente that it be,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 413,data/riverside_cats/TC1_riv.cat,But if that I consente that it be,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%pr_pl,Troilus and Criseyde; Book I 424,data/riverside_cats/TC1_riv.cat,Yow thanke I lord that han me brought to this,RIVERSIDE,TC1_gui_complete.csv
don,do,v%pr_pl,Troilus and Criseyde; Book I 426,data/riverside_cats/TC1_riv.cat,She be I not which that ye do me serve,RIVERSIDE,TC1_gui_complete.csv
mouen,may,v%pr_1,Troilus and Criseyde; Book I 431,data/riverside_cats/TC1_riv.cat,May liken yow so beth to me benigne,RIVERSIDE,TC1_gui_complete.csv
ben,were,v%pt_3,Troilus and Criseyde; Book I 451,data/riverside_cats/TC1_riv.cat,But were he fer or ner I dar sey this,RIVERSIDE,TC1_gui_complete.csv
durren,dar,v%pr_1,Troilus and Criseyde; Book I 451,data/riverside_cats/TC1_riv.cat,But were he fer or ner I dar sey this,RIVERSIDE,TC1_gui_complete.csv
seien,sey,v%inf,Troilus and Criseyde; Book I 451,data/riverside_cats/TC1_riv.cat,But were he fer or ner I dar sey this,RIVERSIDE,TC1_gui_complete.csv
connen,kan,v%pr_1,Troilus and Criseyde; Book I 459,data/riverside_cats/TC1_riv.cat,As I best kan now wolde God Criseyde,RIVERSIDE,TC1_gui_complete.csv
dien,deyde,v%pr_1,Troilus and Criseyde; Book I 460,data/riverside_cats/TC1_riv.cat,Ye wolden on me rewe er that I deyde,RIVERSIDE,TC1_gui_complete.csv
flen,fledde,v%ppl,Troilus and Criseyde; Book I 463,data/riverside_cats/TC1_riv.cat,Alle other dredes weren from him fledde,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%inf,Troilus and Criseyde; Book I 467,data/riverside_cats/TC1_riv.cat,That she of him wolde han compassioun,RIVERSIDE,TC1_gui_complete.csv
haven,hadde,v%pt_pl,Troilus and Criseyde; Book I 477,data/riverside_cats/TC1_riv.cat,But for non hate he to the Grekes hadde,RIVERSIDE,TC1_gui_complete.csv
madden,madde,v%inf,Troilus and Criseyde; Book I 479,data/riverside_cats/TC1_riv.cat,Ne made hym thus in armes for to madde,RIVERSIDE,TC1_gui_complete.csv
dreden,dredde,v%pt_pl,Troilus and Criseyde; Book I 483,data/riverside_cats/TC1_riv.cat,That the Grekes as the deth him dredde,RIVERSIDE,TC1_gui_complete.csv
wenen,wende,v%pt_pl,Troilus and Criseyde; Book I 489,data/riverside_cats/TC1_riv.cat,Of other siknesse lest men of hym wende,RIVERSIDE,TC1_gui_complete.csv
reden,rede,v%pr_1,Troilus and Criseyde; Book I 495,data/riverside_cats/TC1_riv.cat,But wel I rede that by no manere weye,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%inf,Troilus and Criseyde; Book I 501,data/riverside_cats/TC1_riv.cat,That nevere of hym she wolde han taken hede,RIVERSIDE,TC1_gui_complete.csv
bleden,blede,v%inf,Troilus and Criseyde; Book I 502,data/riverside_cats/TC1_riv.cat,For which hym thoughte he felte his herte blede,RIVERSIDE,TC1_gui_complete.csv
reprehenden,reprehende,v%inf,Troilus and Criseyde; Book I 510,data/riverside_cats/TC1_riv.cat,Thow were ay wont ech lovere reprehende,RIVERSIDE,TC1_gui_complete.csv
defenden,defende,v%inf,Troilus and Criseyde; Book I 511,data/riverside_cats/TC1_riv.cat,Of thing fro which thou kanst the nat defende,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 513,data/riverside_cats/TC1_riv.cat,If this be wist but evere in thin absence,RIVERSIDE,TC1_gui_complete.csv
seien,seyn,v%inf,Troilus and Criseyde; Book I 514,data/riverside_cats/TC1_riv.cat,Laughen in scorn and seyn Loo ther goth he,RIVERSIDE,TC1_gui_complete.csv
leden,lede,v%inf,Troilus and Criseyde; Book I 527,data/riverside_cats/TC1_riv.cat,Of deth to which my sorwe wol me lede,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 530,data/riverside_cats/TC1_riv.cat,For be myn hidde sorwe iblowe on brede,RIVERSIDE,TC1_gui_complete.csv
shulen,shal,v%pr_1,Troilus and Criseyde; Book I 531,data/riverside_cats/TC1_riv.cat,I shal byjaped ben a thousand tyme,RIVERSIDE,TC1_gui_complete.csv
lasten,laste,v%inf,Troilus and Criseyde; Book I 536,data/riverside_cats/TC1_riv.cat,The deth for I whil that my lyf may laste,RIVERSIDE,TC1_gui_complete.csv
bihoten,byheete,v%pr_pl,Troilus and Criseyde; Book I 539,data/riverside_cats/TC1_riv.cat,Though nevere more thing ye me byheete,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%pr_pl,Troilus and Criseyde; Book I 553,data/riverside_cats/TC1_riv.cat,Han now thus soone Grekes maad yow leene,RIVERSIDE,TC1_gui_complete.csv
saven,save,v%pr_3,Troilus and Criseyde; Book I 558,data/riverside_cats/TC1_riv.cat,God save hem that biseged han oure town,RIVERSIDE,TC1_gui_complete.csv
ben,am,v%pr_1,Troilus and Criseyde; Book I 570,data/riverside_cats/TC1_riv.cat,That am refus of every creature,RIVERSIDE,TC1_gui_complete.csv
scornen,scorne,v%imp,Troilus and Criseyde; Book I 576,data/riverside_cats/TC1_riv.cat,It is naught so and therfore scorne nought,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%pr_pl,Troilus and Criseyde; Book I 578,data/riverside_cats/TC1_riv.cat,Wel more than aught the Grekes han yet wrought,RIVERSIDE,TC1_gui_complete.csv
listen,leste,v%pr_1,Troilus and Criseyde; Book I 580,data/riverside_cats/TC1_riv.cat,But though that I now telle it the ne leste,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_2,Troilus and Criseyde; Book I 581,data/riverside_cats/TC1_riv.cat,Be thow naught wroth I hide it for the beste,RIVERSIDE,TC1_gui_complete.csv
willen,wol,v%pr_1,Troilus and Criseyde; Book I 589,data/riverside_cats/TC1_riv.cat,I wol parten with the al thi peyne,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 590,data/riverside_cats/TC1_riv.cat,If it be so I do the no comfort,RIVERSIDE,TC1_gui_complete.csv
shulen,shal,v%pr_1,Troilus and Criseyde; Book I 593,data/riverside_cats/TC1_riv.cat,I have and shal for trewe or fals report,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 597,data/riverside_cats/TC1_riv.cat,And seide hym thus God leve it be my beste,RIVERSIDE,TC1_gui_complete.csv
bresten,breste,v%pr_3,Troilus and Criseyde; Book I 599,data/riverside_cats/TC1_riv.cat,Yet wol I telle it though myn herte breste,RIVERSIDE,TC1_gui_complete.csv
trusten,truste,v%pr_1,Troilus and Criseyde; Book I 601,data/riverside_cats/TC1_riv.cat,But lest thow deme I truste nat to the,RIVERSIDE,TC1_gui_complete.csv
herken,herke,v%imp,Troilus and Criseyde; Book I 602,data/riverside_cats/TC1_riv.cat,Now herke frend for thus it stant with me,RIVERSIDE,TC1_gui_complete.csv
ben,were,v%pt_3,Troilus and Criseyde; Book I 615,data/riverside_cats/TC1_riv.cat,If it were wist but be thow in gladnesse,RIVERSIDE,TC1_gui_complete.csv
herken,herke,v%imp,Troilus and Criseyde; Book I 624,data/riverside_cats/TC1_riv.cat,Ye Troilus now herke quod Pandare,RIVERSIDE,TC1_gui_complete.csv
giden,gide,v%inf,Troilus and Criseyde; Book I 630,data/riverside_cats/TC1_riv.cat,A fool may ek a wisman ofte gide,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%inf,Troilus and Criseyde; Book I 638,data/riverside_cats/TC1_riv.cat,For how myghte evere swetnesse han ben knowe,RIVERSIDE,TC1_gui_complete.csv
mouen,may,v%pr_pl,Troilus and Criseyde; Book I 644,data/riverside_cats/TC1_riv.cat,As men may se and so the wyse it demeth,RIVERSIDE,TC1_gui_complete.csv
witen,woot,v%pr_1,Troilus and Criseyde; Book I 652,data/riverside_cats/TC1_riv.cat,I woot wel that it fareth thus be me,RIVERSIDE,TC1_gui_complete.csv
sen,say,v%pt_pl,Troilus and Criseyde; Book I 656,data/riverside_cats/TC1_riv.cat,Yee say the lettre that she wrot I gesse,RIVERSIDE,TC1_gui_complete.csv
beten,bete,v%inf,Troilus and Criseyde; Book I 665,data/riverside_cats/TC1_riv.cat,That al his craft ne koude his sorwes bete,RIVERSIDE,TC1_gui_complete.csv
repreven,repreve,v%imp,Troilus and Criseyde; Book I 669,data/riverside_cats/TC1_riv.cat,And nat myself repreve me na more,RIVERSIDE,TC1_gui_complete.csv
witen,woot,v%pr_1,Troilus and Criseyde; Book I 670,data/riverside_cats/TC1_riv.cat,I have no cause I woot wel for to sore,RIVERSIDE,TC1_gui_complete.csv
shulen,shal,v%pr_1,Troilus and Criseyde; Book I 675,data/riverside_cats/TC1_riv.cat,That I shal nevere mo discoveren the,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 679,data/riverside_cats/TC1_riv.cat,Be what she be and love hire as the liste,RIVERSIDE,TC1_gui_complete.csv
listen,liste,v%pr_3,Troilus and Criseyde; Book I 679,data/riverside_cats/TC1_riv.cat,Be what she be and love hire as the liste,RIVERSIDE,TC1_gui_complete.csv
assuren,assure,v%imp,Troilus and Criseyde; Book I 680,data/riverside_cats/TC1_riv.cat,Therfore as frend fullich in me assure,RIVERSIDE,TC1_gui_complete.csv
witen,woot,v%pr_1,Troilus and Criseyde; Book I 689,data/riverside_cats/TC1_riv.cat,But wel I woot the mene of it no vice is,RIVERSIDE,TC1_gui_complete.csv
trusten,triste,v%inf,Troilus and Criseyde; Book I 692,data/riverside_cats/TC1_riv.cat,Thi wrong conseyte and do the som wyght triste,RIVERSIDE,TC1_gui_complete.csv
listen,liste,v%pr_3,Troilus and Criseyde; Book I 693,data/riverside_cats/TC1_riv.cat,Thi wo to telle and tel me if the liste,RIVERSIDE,TC1_gui_complete.csv
fallen,falle,v%pr_3,Troilus and Criseyde; Book I 695,data/riverside_cats/TC1_riv.cat,For and he falle he hath non helpe to ryse,RIVERSIDE,TC1_gui_complete.csv
techen,us,v%pr_pl,Troilus and Criseyde; Book I 698,data/riverside_cats/TC1_riv.cat,To wynnen love as techen us the wyse,RIVERSIDE,TC1_gui_complete.csv
deliten,delyte,v%imp,Troilus and Criseyde; Book I 704,data/riverside_cats/TC1_riv.cat,Delyte nat in wo thi wo to seche,RIVERSIDE,TC1_gui_complete.csv
don,don,v%pr_pl,Troilus and Criseyde; Book I 705,data/riverside_cats/TC1_riv.cat,As don thise foles that hire sorwes eche,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%pr_pl,Troilus and Criseyde; Book I 706,data/riverside_cats/TC1_riv.cat,With sorwe whan thei han mysaventure,RIVERSIDE,TC1_gui_complete.csv
seien,seyn,v%pr_pl,Troilus and Criseyde; Book I 708,data/riverside_cats/TC1_riv.cat,Men seyn to wrecche is consolacioun,RIVERSIDE,TC1_gui_complete.csv
connen,kan,v%pr_1,Troilus and Criseyde; Book I 718,data/riverside_cats/TC1_riv.cat,As I best kan gon sithen longe while,RIVERSIDE,TC1_gui_complete.csv
gon,gon,v%ppl_abs,Troilus and Criseyde; Book I 718,data/riverside_cats/TC1_riv.cat,As I best kan gon sithen longe while,RIVERSIDE,TC1_gui_complete.csv
ben,am,v%pr_1,Troilus and Criseyde; Book I 720,data/riverside_cats/TC1_riv.cat,And sith I am he that thow trustest moost,RIVERSIDE,TC1_gui_complete.csv
ben,were,v%pt_3,Troilus and Criseyde; Book I 723,data/riverside_cats/TC1_riv.cat,But longe he ley as stylle as he ded were,RIVERSIDE,TC1_gui_complete.csv
awaken,awake,v%imp,Troilus and Criseyde; Book I 729,data/riverside_cats/TC1_riv.cat,And cryde Awake ful wonderlich and sharpe,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 746,data/riverside_cats/TC1_riv.cat,But if that it the bet governed be,RIVERSIDE,TC1_gui_complete.csv
hunten,hunte,v%pr_pl,Troilus and Criseyde; Book I 748,data/riverside_cats/TC1_riv.cat,Fro thyng whych in effect men hunte faste,RIVERSIDE,TC1_gui_complete.csv
casten,caste,v%inf,Troilus and Criseyde; Book I 749,data/riverside_cats/TC1_riv.cat,Al this gan Troilus in his herte caste,RIVERSIDE,TC1_gui_complete.csv
awaken,awake,v%imp,Troilus and Criseyde; Book I 751,data/riverside_cats/TC1_riv.cat,Awake he gan to syken wonder soore,RIVERSIDE,TC1_gui_complete.csv
ben,am,v%pr_1,Troilus and Criseyde; Book I 753,data/riverside_cats/TC1_riv.cat,I am nat deef Now pees and crye namore,RIVERSIDE,TC1_gui_complete.csv
crien,crye,v%imp,Troilus and Criseyde; Book I 753,data/riverside_cats/TC1_riv.cat,I am nat deef Now pees and crye namore,RIVERSIDE,TC1_gui_complete.csv
sufferen,suffre,v%imp,Troilus and Criseyde; Book I 755,data/riverside_cats/TC1_riv.cat,But suffre me my meschief to bywaille,RIVERSIDE,TC1_gui_complete.csv
mouen,may,v%pr_pl,Troilus and Criseyde; Book I 756,data/riverside_cats/TC1_riv.cat,For thy proverbes may me naught availle,RIVERSIDE,TC1_gui_complete.csv
willen,wol,v%pr_1,Troilus and Criseyde; Book I 758,data/riverside_cats/TC1_riv.cat,Ek I nyl nat ben cured I wol deye,RIVERSIDE,TC1_gui_complete.csv
ben,were,v%pt_3,Troilus and Criseyde; Book I 765,data/riverside_cats/TC1_riv.cat,But tel me if I wiste what she were,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%inf,Troilus and Criseyde; Book I 769,data/riverside_cats/TC1_riv.cat,And hire bysoughte on the to han som routhe,RIVERSIDE,TC1_gui_complete.csv
speden,spede,v%inf,Troilus and Criseyde; Book I 774,data/riverside_cats/TC1_riv.cat,And whi For that thow scholdest nevere spede,RIVERSIDE,TC1_gui_complete.csv
graunten,graunte,v%pr_1,Troilus and Criseyde; Book I 785,data/riverside_cats/TC1_riv.cat,I graunte wel that thow endurest wo,RIVERSIDE,TC1_gui_complete.csv
hoten,hightyn,v%pt_pl,Troilus and Criseyde; Book I 788,data/riverside_cats/TC1_riv.cat,That hightyn volturis as bokes telle,RIVERSIDE,TC1_gui_complete.csv
mouen,may,v%pr_1,Troilus and Criseyde; Book I 789,data/riverside_cats/TC1_riv.cat,But I may nat endure that thow dwelle,RIVERSIDE,TC1_gui_complete.csv
dwellen,dwelle,v%pr_2,Troilus and Criseyde; Book I 789,data/riverside_cats/TC1_riv.cat,But I may nat endure that thow dwelle,RIVERSIDE,TC1_gui_complete.csv
don,don,v%inf,Troilus and Criseyde; Book I 795,data/riverside_cats/TC1_riv.cat,Ne to thyn owen help don bysynesse,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%pr_pl,Troilus and Criseyde; Book I 802,data/riverside_cats/TC1_riv.cat,For Grekes han biseged us iwys,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 816,data/riverside_cats/TC1_riv.cat,Nay nay but evere in oon be fressh and grene,RIVERSIDE,TC1_gui_complete.csv
witen,wite,v%inf,Troilus and Criseyde; Book I 825,data/riverside_cats/TC1_riv.cat,And of his deth his lady naught to wite,RIVERSIDE,TC1_gui_complete.csv
liken,like,v%pr_3,Troilus and Criseyde; Book I 829,data/riverside_cats/TC1_riv.cat,To whom Pandare answered If the like,RIVERSIDE,TC1_gui_complete.csv
tellen,telle,v%pr_2,Troilus and Criseyde; Book I 830,data/riverside_cats/TC1_riv.cat,The beste is that thow telle me al thi wo,RIVERSIDE,TC1_gui_complete.csv
haven,have,v%imp,Troilus and Criseyde; Book I 831,data/riverside_cats/TC1_riv.cat,And have my trouthe but thow it fynde so,RIVERSIDE,TC1_gui_complete.csv
finden,fynde,v%pr_2,Troilus and Criseyde; Book I 831,data/riverside_cats/TC1_riv.cat,And have my trouthe but thow it fynde so,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 832,data/riverside_cats/TC1_riv.cat,I be thi boote er that it be ful longe,RIVERSIDE,TC1_gui_complete.csv
withstonden,withstonde,v%inf,Troilus and Criseyde; Book I 839,data/riverside_cats/TC1_riv.cat,May of hire cruel whiel the harm withstonde,RIVERSIDE,TC1_gui_complete.csv
overgon,overgon,v%inf,Troilus and Criseyde; Book I 846,data/riverside_cats/TC1_riv.cat,That as hire joies moten overgon,RIVERSIDE,TC1_gui_complete.csv
don,don,v%inf,Troilus and Criseyde; Book I 852,data/riverside_cats/TC1_riv.cat,Right as thyselven list wol don by the,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 853,data/riverside_cats/TC1_riv.cat,Or that she be naught fer fro thyn helpynge,RIVERSIDE,TC1_gui_complete.csv
binden,bounde,v%ppl,Troilus and Criseyde; Book I 859,data/riverside_cats/TC1_riv.cat,To Cerberus yn helle ay be I bounde,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 861,data/riverside_cats/TC1_riv.cat,By my wil she sholde al be thyn tomorwe,RIVERSIDE,TC1_gui_complete.csv
tellen,telle,v%imp,Troilus and Criseyde; Book I 862,data/riverside_cats/TC1_riv.cat,Look up I seye and telle me what she is,RIVERSIDE,TC1_gui_complete.csv
mouen,may,v%pr_1,Troilus and Criseyde; Book I 863,data/riverside_cats/TC1_riv.cat,Anon that I may gon about thy nede,RIVERSIDE,TC1_gui_complete.csv
tellen,telle,v%imp,Troilus and Criseyde; Book I 864,data/riverside_cats/TC1_riv.cat,Knowe ich hire aught For my love telle me this,RIVERSIDE,TC1_gui_complete.csv
speden,spede,v%inf,Troilus and Criseyde; Book I 865,data/riverside_cats/TC1_riv.cat,Thanne wolde I hopen rather for to spede,RIVERSIDE,TC1_gui_complete.csv
bleden,blede,v%inf,Troilus and Criseyde; Book I 866,data/riverside_cats/TC1_riv.cat,Tho gan the veyne of Troilus to blede,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%inf,Troilus and Criseyde; Book I 872,data/riverside_cats/TC1_riv.cat,As though men sholde han led hym into helle,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 882,data/riverside_cats/TC1_riv.cat,If she be fayr thow woost thyself I gesse,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_2,Troilus and Criseyde; Book I 890,data/riverside_cats/TC1_riv.cat,And forthi loke of good comfort thow be,RIVERSIDE,TC1_gui_complete.csv
gladen,glade,v%imp,Troilus and Criseyde; Book I 897,data/riverside_cats/TC1_riv.cat,And also thynk and therwith glade the,RIVERSIDE,TC1_gui_complete.csv
sen,se,v%imp,Troilus and Criseyde; Book I 901,data/riverside_cats/TC1_riv.cat,And forthi se that thow in special,RIVERSIDE,TC1_gui_complete.csv
requeren,requere,v%imp,Troilus and Criseyde; Book I 902,data/riverside_cats/TC1_riv.cat,Requere naught that is ayeyns hyre name,RIVERSIDE,TC1_gui_complete.csv
beren,born,v%ppl,Troilus and Criseyde; Book I 904,data/riverside_cats/TC1_riv.cat,But wel is me that evere that I was born,RIVERSIDE,TC1_gui_complete.csv
sweren,sworn,v%ppl,Troilus and Criseyde; Book I 906,data/riverside_cats/TC1_riv.cat,For by my trouthe in love I dorste have sworn,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%inf,Troilus and Criseyde; Book I 907,data/riverside_cats/TC1_riv.cat,The sholde nevere han tid thus fayr a grace,RIVERSIDE,TC1_gui_complete.csv
willen,wolde,v%pt_pl,Troilus and Criseyde; Book I 914,data/riverside_cats/TC1_riv.cat,And some wolde mucche hire mete allone,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%pr_pl,Troilus and Criseyde; Book I 920,data/riverside_cats/TC1_riv.cat,And som han feyned ofte tyme and told,RIVERSIDE,TC1_gui_complete.csv
haven,han,v%inf,Troilus and Criseyde; Book I 922,data/riverside_cats/TC1_riv.cat,And thus they wolde han brought hemself alofte,RIVERSIDE,TC1_gui_complete.csv
shulen,shal,v%pr_1,Troilus and Criseyde; Book I 929,data/riverside_cats/TC1_riv.cat,Now may I jape of the if that I shal,RIVERSIDE,TC1_gui_complete.csv
repenten,repente,v%pr_1,Troilus and Criseyde; Book I 933,data/riverside_cats/TC1_riv.cat,Thy grace lord for now I me repente,RIVERSIDE,TC1_gui_complete.csv
consenten,consente,v%pr_1,Troilus and Criseyde; Book I 936,data/riverside_cats/TC1_riv.cat,Quod Troilus A lord I me consente,RIVERSIDE,TC1_gui_complete.csv
foryeven,foryive,v%pr_2,Troilus and Criseyde; Book I 937,data/riverside_cats/TC1_riv.cat,And preye to the my japes thow foryive,RIVERSIDE,TC1_gui_complete.csv
shulen,shal,v%pr_1,Troilus and Criseyde; Book I 938,data/riverside_cats/TC1_riv.cat,And I shal nevere more whyle I live,RIVERSIDE,TC1_gui_complete.csv
loken,loke,v%imp,Troilus and Criseyde; Book I 953,data/riverside_cats/TC1_riv.cat,Now loke that atempre be thi bridel,RIVERSIDE,TC1_gui_complete.csv
ben,be,v%pr_3,Troilus and Criseyde; Book I 953,data/riverside_cats/TC1_riv.cat,Now loke that atempre be thi bridel,RIVERSIDE,TC1_gui_complete.csv
sufferen,suffre,v%imp,Troilus and Criseyde; Book I 954,data/riverside_cats/TC1_riv.cat,And for the beste ay suffre to the tyde,RIVERSIDE,TC1_gui_complete.csv
