headword,word,tag,line_number,filename,context,text_type,reason
ben,is,v%pr_3,The Franklin's Tale 999,data/riverside_cats/FranT_riv.cat,Is ther noon oother grace in yow quod he,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Franklin's Tale 1001,data/riverside_cats/FranT_riv.cat,For wel I woot that it shal never bityde,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%inf,The Franklin's Tale 1004,data/riverside_cats/FranT_riv.cat,For to go love another mannes wyf,RIVERSIDE,Infinitive must end in -en or -e
heren,herde,v%pt_3,The Franklin's Tale 1007,data/riverside_cats/FranT_riv.cat,Wo was Aurelie whan that he this herde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
answeren,answerde,v%pt_3,The Franklin's Tale 1008,data/riverside_cats/FranT_riv.cat,And with a sorweful herte he thus answerde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
biginnen,bigonne,v%pt_3,The Franklin's Tale 1015,data/riverside_cats/FranT_riv.cat,But sodeynly bigonne revel newe,RIVERSIDE,Strong pt sg must not end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1021,data/riverside_cats/FranT_riv.cat,He to his hous is goon with sorweful herte,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Franklin's Tale 1022,data/riverside_cats/FranT_riv.cat,He seeth he may nat fro his deeth asterte,RIVERSIDE,Present 3rd sg must end in -th
sweren,ysworn,v%ppl,The Franklin's Tale 1038,data/riverside_cats/FranT_riv.cat,Lo lord My lady hath my deeth ysworn,RIVERSIDE,Strong participle must end in -en or -e
mouen,may,v%pr_pl,The Franklin's Tale 1042,data/riverside_cats/FranT_riv.cat,Ye may me helpen save my lady best,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1046,data/riverside_cats/FranT_riv.cat,That of the see is chief goddesse and queene,RIVERSIDE,Present 3rd sg must end in -th
haven,have,v%pr_3,The Franklin's Tale 1047,data/riverside_cats/FranT_riv.cat,Though Neptunus have deitee in the see,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1048,data/riverside_cats/FranT_riv.cat,Yet emperisse aboven hym is she,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1053,data/riverside_cats/FranT_riv.cat,To folwen hire as she that is goddesse,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1055,data/riverside_cats/FranT_riv.cat,Wherfore lord Phebus this is my requeste,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Franklin's Tale 1058,data/riverside_cats/FranT_riv.cat,Which in the signe shal be of the Leon,RIVERSIDE,Present 3rd sg must end in -th
overspringen,oversprynge,v%pr_3,The Franklin's Tale 1060,data/riverside_cats/FranT_riv.cat,That fyve fadme at the leeste it oversprynge,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%pr_3,The Franklin's Tale 1066,data/riverside_cats/FranT_riv.cat,Preye hire she go no faster cours than ye,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%pr_3,The Franklin's Tale 1067,data/riverside_cats/FranT_riv.cat,I seye preyeth your suster that she go,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Franklin's Tale 1069,data/riverside_cats/FranT_riv.cat,Thanne shal she been evene atte fulle alway,RIVERSIDE,Present 3rd sg must end in -th
lasten,laste,v%pr_3,The Franklin's Tale 1070,data/riverside_cats/FranT_riv.cat,And spryng flood laste bothe nyght and day,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1089,data/riverside_cats/FranT_riv.cat,Is comen hoom and othere worthy men,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 1095,data/riverside_cats/FranT_riv.cat,If any wight hadde spoke whil he was oute,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
gon,gon,v%inf,The Franklin's Tale 1103,data/riverside_cats/FranT_riv.cat,Er any foot he myghte on erthe gon,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 1104,data/riverside_cats/FranT_riv.cat,Ne confort in this tyme hadde he noon,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
durren,dorste,v%pt_3,The Franklin's Tale 1108,data/riverside_cats/FranT_riv.cat,Of this matere he dorste no word seyn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Franklin's Tale 1108,data/riverside_cats/FranT_riv.cat,Of this matere he dorste no word seyn,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1114,data/riverside_cats/FranT_riv.cat,In surgerye is perilous the cure,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 1128,data/riverside_cats/FranT_riv.cat,Hadde prively upon his desk ylaft,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Franklin's Tale 1132,data/riverside_cats/FranT_riv.cat,As in oure dayes is nat worth a flye,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Franklin's Tale 1138,data/riverside_cats/FranT_riv.cat,My brother shal be warisshed hastily,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Franklin's Tale 1139,data/riverside_cats/FranT_riv.cat,For I am siker that ther be sciences,RIVERSIDE,Present 3rd sg must end in -th
haven,hath,v%pr_pl,The Franklin's Tale 1146,data/riverside_cats/FranT_riv.cat,Somtyme hath semed come a grym leoun,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 1154,data/riverside_cats/FranT_riv.cat,That hadde thise moones mansions in mynde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Franklin's Tale 1157,data/riverside_cats/FranT_riv.cat,For with an apparence a clerk may make,RIVERSIDE,Present 3rd sg must end in -th
gon,gon,v%pr_pl,The Franklin's Tale 1160,data/riverside_cats/FranT_riv.cat,And shippes by the brynke comen and gon,RIVERSIDE,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Franklin's Tale 1164,data/riverside_cats/FranT_riv.cat,Or elles he shal shame hire atte leeste,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1166,data/riverside_cats/FranT_riv.cat,Unto his brotheres bed he comen is,RIVERSIDE,Present 3rd sg must end in -th
gon,gon,v%inf,The Franklin's Tale 1167,data/riverside_cats/FranT_riv.cat,And swich confort he yaf hym for to gon,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1169,data/riverside_cats/FranT_riv.cat,And on his wey forthward thanne is he fare,RIVERSIDE,Present 3rd sg must end in -th
tellen,tolde,v%pt_3,The Franklin's Tale 1178,data/riverside_cats/FranT_riv.cat,He tolde hem al that was in hire entente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Franklin's Tale 1189,data/riverside_cats/FranT_riv.cat,He shewed hym er he wente to sopeer,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 1197,data/riverside_cats/FranT_riv.cat,That with hir haukes han the heron slayn,RIVERSIDE,Present plural must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1197,data/riverside_cats/FranT_riv.cat,That with hir haukes han the heron slayn,RIVERSIDE,Strong participle must end in -en or -e
werken,wroughte,v%pt_3,The Franklin's Tale 1202,data/riverside_cats/FranT_riv.cat,And whan this maister that this magyk wroughte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
remeven,remoeved,v%pt_pl,The Franklin's Tale 1205,data/riverside_cats/FranT_riv.cat,And yet remoeved they nevere out of the hous,RIVERSIDE,Past plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1210,data/riverside_cats/FranT_riv.cat,And seyde hym thus Is redy oure soper,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_pl,The Franklin's Tale 1216,data/riverside_cats/FranT_riv.cat,It is al redy though ye wol right now,RIVERSIDE,Present plural must end in -en or -e
gon,go,v%pr_pl,The Franklin's Tale 1217,data/riverside_cats/FranT_riv.cat,Go we thanne soupe quod he as for the beste,RIVERSIDE,Present plural must end in -en or -e
saven,save,v%pr_3,The Franklin's Tale 1223,data/riverside_cats/FranT_riv.cat,He made it straunge and swoor so God hym save,RIVERSIDE,Present 3rd sg must end in -th
gon,goon,v%inf,The Franklin's Tale 1225,data/riverside_cats/FranT_riv.cat,Ne gladly for that somme he wolde nat goon,RIVERSIDE,Infinitive must end in -en or -e
answeren,answerde,v%pt_3,The Franklin's Tale 1227,data/riverside_cats/FranT_riv.cat,Answerde thus Fy on a thousand pound,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Franklin's Tale 1228,data/riverside_cats/FranT_riv.cat,This wyde world which that men seye is round,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1230,data/riverside_cats/FranT_riv.cat,This bargayn is ful dryve for we been knyt,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_pl,The Franklin's Tale 1231,data/riverside_cats/FranT_riv.cat,Ye shal be payed trewely by my trouthe,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1235,data/riverside_cats/FranT_riv.cat,To bedde is goon Aurelius whan hym leste,RIVERSIDE,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Franklin's Tale 1252,data/riverside_cats/FranT_riv.cat,Janus sit by the fyr with double berd,RIVERSIDE,Present 3rd sg must end in -th
connen,kan,v%pr_3,The Franklin's Tale 1256,data/riverside_cats/FranT_riv.cat,Aurelius in al that evere he kan,RIVERSIDE,Present 3rd sg must end in -th
connen,kan,v%pr_3,The Franklin's Tale 1262,data/riverside_cats/FranT_riv.cat,That nyght and day he spedde hym that he kan,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1283,data/riverside_cats/FranT_riv.cat,That in the ninthe speere considered is,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 1285,data/riverside_cats/FranT_riv.cat,Whan he hadde founde his firste mansioun,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Franklin's Tale 1297,data/riverside_cats/FranT_riv.cat,Aurelius which that yet despeired is,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Franklin's Tale 1305,data/riverside_cats/FranT_riv.cat,That me han holpen fro my cares colde,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1316,data/riverside_cats/FranT_riv.cat,Noght wolde I telle how me is wo bigon,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_pl,The Franklin's Tale 1323,data/riverside_cats/FranT_riv.cat,For madame wel ye woot what ye han hight,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1323,data/riverside_cats/FranT_riv.cat,For madame wel ye woot what ye han hight,RIVERSIDE,Present plural must end in -en or -e
witen,woot,v%pr_pl,The Franklin's Tale 1327,data/riverside_cats/FranT_riv.cat,Ye woot right wel what ye bihighten me,RIVERSIDE,Present plural must end in -en or -e
witen,ye,v%pr_3,The Franklin's Tale 1329,data/riverside_cats/FranT_riv.cat,To love me best God woot ye seyde so,RIVERSIDE,Present 3rd sg must end in -th
seien,so,v%pt_pl,The Franklin's Tale 1329,data/riverside_cats/FranT_riv.cat,To love me best God woot ye seyde so,RIVERSIDE,Past plural must end in -en or -e
commaunden,comanded,v%pt_pl,The Franklin's Tale 1333,data/riverside_cats/FranT_riv.cat,I have do so as ye comanded me,RIVERSIDE,Past plural must end in -en or -e
shulen,shal,v%pr_pl,The Franklin's Tale 1336,data/riverside_cats/FranT_riv.cat,For quyk or deed right there ye shal me fynde,RIVERSIDE,Present plural must end in -en or -e
don,do,v%inf,The Franklin's Tale 1337,data/riverside_cats/FranT_riv.cat,In yow lith al to do me lyve or deye,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%inf,The Franklin's Tale 1341,data/riverside_cats/FranT_riv.cat,She wende nevere han come in swich a trappe,RIVERSIDE,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Franklin's Tale 1347,data/riverside_cats/FranT_riv.cat,For verray feere unnethe may she go,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%inf,The Franklin's Tale 1347,data/riverside_cats/FranT_riv.cat,For verray feere unnethe may she go,RIVERSIDE,Infinitive must end in -en or -e
tellen,tolde,v%pt_3,The Franklin's Tale 1350,data/riverside_cats/FranT_riv.cat,But why it was to no wight tolde shee,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
slen,yslayn,v%ppl,The Franklin's Tale 1365,data/riverside_cats/FranT_riv.cat,And many a mayde yslayn hirself allas,RIVERSIDE,Strong participle must end in -en or -e
don,doon,v%inf,The Franklin's Tale 1366,data/riverside_cats/FranT_riv.cat,Rather than with hir body doon trespas,RIVERSIDE,Infinitive must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1369,data/riverside_cats/FranT_riv.cat,Hadde slayn Phidon in Atthenes atte feste,RIVERSIDE,Strong participle must end in -en or -e
yeven,yeve,v%pr_3,The Franklin's Tale 1374,data/riverside_cats/FranT_riv.cat,Upon the pavement God yeve hem meschaunce,RIVERSIDE,Present 3rd sg must end in -th
slen,slayn,v%ppl,The Franklin's Tale 1389,data/riverside_cats/FranT_riv.cat,Whan that hir fader slayn was on a nyght,RIVERSIDE,Strong participle must end in -en or -e
henten,hente,v%pt_3,The Franklin's Tale 1391,data/riverside_cats/FranT_riv.cat,And hente the ymage in hir handes two,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
gon,go,v%inf,The Franklin's Tale 1392,data/riverside_cats/FranT_riv.cat,Fro which ymage wolde she nevere go,RIVERSIDE,Infinitive must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1394,data/riverside_cats/FranT_riv.cat,Til she was slayn right in the selve place,RIVERSIDE,Strong participle must end in -en or -e
ben,be,v%pr_3,The Franklin's Tale 1398,data/riverside_cats/FranT_riv.cat,Than be defouled as it thynketh me,RIVERSIDE,Present 3rd sg must end in -th
bireven,birafte,v%pt_3,The Franklin's Tale 1400,data/riverside_cats/FranT_riv.cat,That at Cartage birafte hirself hir lyf,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
winnen,wan,v%pt_pl,The Franklin's Tale 1401,data/riverside_cats/FranT_riv.cat,For whan she saugh that Romayns wan the toun,RIVERSIDE,Past plural must end in -en or -e
slen,yslayn,v%ppl,The Franklin's Tale 1405,data/riverside_cats/FranT_riv.cat,Hath nat Lucresse yslayn hirself allas,RIVERSIDE,Strong participle must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 1408,data/riverside_cats/FranT_riv.cat,To lyven whan she hadde lost hir name,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 1410,data/riverside_cats/FranT_riv.cat,Han slayn hemself for verrey drede and wo,RIVERSIDE,Present plural must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1410,data/riverside_cats/FranT_riv.cat,Han slayn hemself for verrey drede and wo,RIVERSIDE,Strong participle must end in -en or -e
shulen,shal,v%pr_3,The Franklin's Tale 1418,data/riverside_cats/FranT_riv.cat,Ther shal no wight defoulen if I may,RIVERSIDE,Present 3rd sg must end in -th
seien,sayn,v%inf,The Franklin's Tale 1419,data/riverside_cats/FranT_riv.cat,What sholde I mo ensamples heerof sayn,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1420,data/riverside_cats/FranT_riv.cat,Sith that so manye han hemselven slayn,RIVERSIDE,Present plural must end in -en or -e
slen,slayn,v%ppl,The Franklin's Tale 1420,data/riverside_cats/FranT_riv.cat,Sith that so manye han hemselven slayn,RIVERSIDE,Strong participle must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1422,data/riverside_cats/FranT_riv.cat,I wol conclude that it is bet for me,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1428,data/riverside_cats/FranT_riv.cat,O Cedasus it is ful greet pitee,RIVERSIDE,Present 3rd sg must end in -th
bireven,birafte,v%pt_3,The Franklin's Tale 1438,data/riverside_cats/FranT_riv.cat,That for swich cas birafte hirself hir lyf,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Franklin's Tale 1445,data/riverside_cats/FranT_riv.cat,Pardee of Laodomya is writen thus,RIVERSIDE,Present 3rd sg must end in -th
slen,slayn,v%ppl,The Franklin's Tale 1446,data/riverside_cats/FranT_riv.cat,That whan at Troie was slayn Protheselaus,RIVERSIDE,Strong participle must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1452,data/riverside_cats/FranT_riv.cat,Honured is thurgh al the Barbarie,RIVERSIDE,Present 3rd sg must end in -th
sweren,sworn,v%ppl,The Franklin's Tale 1464,data/riverside_cats/FranT_riv.cat,Thus have I seyd quod she thus have I sworn,RIVERSIDE,Strong participle must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 1465,data/riverside_cats/FranT_riv.cat,And toold hym al as ye han herd bifore,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 1469,data/riverside_cats/FranT_riv.cat,Is ther oght elles Dorigen but this,RIVERSIDE,Present 3rd sg must end in -th
helpen,helpe,v%pr_3,The Franklin's Tale 1470,data/riverside_cats/FranT_riv.cat,Nay nay quod she God helpe me so as wys,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1471,data/riverside_cats/FranT_riv.cat,This is to muche and it were Goddes wille,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 1472,data/riverside_cats/FranT_riv.cat,Ye wyf quod he lat slepen that is stille,RIVERSIDE,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,The Franklin's Tale 1474,data/riverside_cats/FranT_riv.cat,Ye shul youre trouthe holden by my fay,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_1,The Franklin's Tale 1476,data/riverside_cats/FranT_riv.cat,I hadde wel levere ystiked for to be,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Franklin's Tale 1479,data/riverside_cats/FranT_riv.cat,Trouthe is the hyeste thyng that man may kepe,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Franklin's Tale 1479,data/riverside_cats/FranT_riv.cat,Trouthe is the hyeste thyng that man may kepe,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_pl,The Franklin's Tale 1486,data/riverside_cats/FranT_riv.cat,That folk of yow may demen harm or gesse,RIVERSIDE,Present plural must end in -en or -e
gon,gon,v%pr_pl,The Franklin's Tale 1490,data/riverside_cats/FranT_riv.cat,They take hir leve and on hir wey they gon,RIVERSIDE,Present plural must end in -en or -e
wenden,wente,v%pt_3,The Franklin's Tale 1491,data/riverside_cats/FranT_riv.cat,But they ne wiste why she thider wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
willen,wol,v%pr_3,The Franklin's Tale 1494,data/riverside_cats/FranT_riv.cat,Wol holden hym a lewed man in this,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Franklin's Tale 1495,data/riverside_cats/FranT_riv.cat,That he wol putte his wyf in jupartie,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Franklin's Tale 1498,data/riverside_cats/FranT_riv.cat,And whan that ye han herd the tale demeth,RIVERSIDE,Present plural must end in -en or -e
gon,go,v%inf,The Franklin's Tale 1506,data/riverside_cats/FranT_riv.cat,For wel he spyed whan she wolde go,RIVERSIDE,Infinitive must end in -en or -e
wenden,wente,v%pt_3,The Franklin's Tale 1510,data/riverside_cats/FranT_riv.cat,And asked of hire whiderward she wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
